title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Wielki słownik agnielsko-polski ",praca zbiorowa,"
językoznawstwo, nauka o literaturze ",Wydawnictwo Naukowe PWN,"
8301137088 ","
Największy, jak dotąd, długo oczekiwany na rynku polskim, nowoczesny słownik angielsko-polski jest pierwszą częścią Wielkiego angielsko-polskiego polsko-angielskiego słownika PWN-Oxford. Połączenie doświadczenia tradycji dwóch renomowanych wydawnictw Wydawnictwa Naukowego PWN Oxford University Press sprawia, że Wielki słownik angielsko-polski PWN-Oxford jest: PROFESJONALNY, bo opracowany przez zespół doświadczonych dwujęzycznych leksykografów. WIARYGODNY, bo poparty autorytetem normatywnych słowników języka angielskiego polskiego. NIEZAWODNY, bo użytkownik znajdzie nim wszystko, czego szuka: trafne jednoznaczne tłumaczenia, idiomy, typowe konstrukcje gramatyczne. Największy słownik angielsko-polski, zawierający ponad 500 000 angielskich jednostek leksykalnych znaczeń, typowych połączeń wyrazowych, fraz idiomów zaczerpniętych ze wszystkich odmian języka. OBIEKTYWNY, bo oparty na korpusach współczesnej angielszczyzny (British National Corpus) polszczyzny (Korpus Języka Polskiego PWN). UNIWERSALNY, bo zawiera słownictwo języka ogólnego, terminy specjalistyczne oraz wyrażenia slangowe. PRZEJRZYSTY, bo budowa haseł zastosowane wyróżnienia są zrozumiałe niezależnie od stopnia znajomości języka. Zawiera ponad 500 000 angielskich jednostek leksykalnych (znaczeń, typowych połączeń wyrazowych, fraz idiomów). Przeznaczony jest, zarówno dla profesjonalistów, jak dla uczących się angielskiego na poziomie zaawansowanym średnim. ",,"
2006-01-01 ","
2006-01-01 ","
1384 ","
polski ",,,
"
Wielkopolski rok obrzędowy. Tradycja i zmiana ",Andrzej Brencz,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo Poznańskie,"
83-7177-456-7 ","
Wielkopolski rok obrzędowy to kopalnia wiedzy dla tych, których interesuje tradycja, przemiany obrzędowości dorocznej. To owoc kilkudziesięciu lat badań autora — regionalisty, znawcy Wielkopolski, profesora kierującego Zakładem Etnologii Polskiej przy Instytucie Etnologii i Antropologii Kulturowej UAM. Książka ukazuje skomplikowany proces zmian w obrzędowości w ciągu ostatnich dwóch stuleci, jest zarazem próbą wydobycia cech dla Wielkopolski charakterystycznych, często już unikatowych. W siedmiu kolejnych odsłonach-etapach — począwszy od przesilenia zimowego — Adwentu i zwyczajów związanych z Bożym Narodzeniem, poprzez wielkopolskie zapusty (pochody niedźwiedzi, podkoziołek, etc.), tradycje wiosenne (Śmiercicha, Nowe latko) i wielkopostne, Święta Wielkiej Nocy, Zielone Świątki, aż po obrzędy przesilenia letniego i jesienne — poznać możemy bogactwo i genezę naszych rodzimych zwyczajów. Zwyczajów wciąż żywych, ale i nieustannie zmieniających swą postać. W książce ponadto literatura przedmiotu, omówienie źródeł i materiałów, a także barwne i czarno-białe (unikaty!) fotografie i ryciny ",,"
2006-01-01 ","
2006-01-01 ","
260 ","
polski ",,,
"
Atlas węży ",Chris Mattison,"
flora i fauna ",Solis,"
 8387112518 ",,,"
2006-01-01 ","
2006-01-01 ","
191 ","
polski ",,"

uwielbiam węże,nr 1 na półce:P 

uwielbiam węże,nr 1 na półce:P 



Pokaż mimo to


;

Jedna z najfajniejszych książek o wężach jaką kiedykolwiek czytałam. Mega bym się ucieszyła gdyby pojawiło się nowe, zaktualizowane z aktualną wiedzą, wydanie tej książki. 

Jedna z najfajniejszych książek o wężach jaką kiedykolwiek czytałam. Mega bym się ucieszyła gdyby pojawiło się nowe, zaktualizowane z aktualną wiedzą, wydanie tej książki. 



Pokaż mimo to


",
"
Zarządzanie w warunkach niepewności ",praca zbiorowa,"
biznes, finanse ",Onepress,"
8373619062 ","
Przyszłość firmy zależy od wielu czynników. Umiejętność redukcji kosztów i wprowadzenie na rynek ciekawego produktu mogą nie wystarczyć do przetrwania we współczesnych realiach gospodarczych. Najistotniejszą cechą menedżera, który chce zagwarantować swojemu przedsiębiorstwu miejsce na rynkach przyszłości, jest umiejętność przewidywania zmian.

Autorzy książki występują pod egidą Harvard Business School Press. ","
Harvard Business Review on Managing Uncertainty ","
2006-01-01 ","
2006-01-01 ","
224 ","
polski ","
Tomasz Rzychoń ",,
"
Harvard Business Review. Zarządzanie marką ",praca zbiorowa,"
biznes, finanse ",Onepress,"
8373619127 ","
Wykreowanie silnej, rozpoznawanej i akceptowanej przez klientów marki to Święty Graal menedżerów firm z całego świata. Przedsiębiorcy od wielu lat poszukują uniwersalnego sposobu rozwiązania tego problemu...

Autorzy książki występują pod egidą Harvard Business School Press. ","
Harvard Business Review on Brand Management ","
2006-01-01 ","
2006-01-01 ","
226 ","
polski ","
Tomasz Rzychoń ",,
"
Na Początku Bóg Stworzył... Cztery kazania o stworzeniu i upadku ",Benedykt XVI,"
religia ",Salwator,"
8360082685 ","
Jest to zbiór kazań traktujących o stworzeniu człowieka i świata. Temat ten w dzisiejszych czasach, kiedy życie człowieka - z różnych powodów - stało się tak bardzo zagrożone, nabiera nowej aktualności. ""Paradoksalnie jednak przesłanie o stworzeniu niemal całkowicie znikło z katechezy, z przepowiadania, a także z teologii. Opowieści o stworzeniu są przemilczane; ich przesłanie wydaje się dziś nie do przyjęcia"" - stwierdza autor w dołączonej do Wstępu uwadze, pytając, czy opowieści o stworzeniu z Księgi Rodzaju zachowują nadal swoją ważność. Nowe wydanie tych tekstów ma służyć ""przypomnieniu istotnych treści chrześcijańskiej wiary w stworzenie i zachęcić do ich rozwijania w przepowiadaniu i w teologii"". ",,"
2006-01-01 ","
2006-01-01 ","
104 ","
polski ",,"

Arcydzieło! W czterech krótkich katechezach Ratzniger w niezwykle rzeczowy sposób opisuje katolickie spojrzenie na kwestie stworzenia świata, człowieka i kwestie grzechu pierworodnego. Polemizuje też z innymi koncepcjami początków dziejów. Co ważne, opisuje to stosunkowo prostym językiem (nietypowym dla tego autora będącego wybitnym teologiem i na ogół piszącego w sposób stricte naukowy posługując się fachową terminologią). Dlatego książka tym bardziej nadają się dla każdego. Gorąco polecam jej lekturę! 

Arcydzieło! W czterech krótkich katechezach Ratzniger w niezwykle rzeczowy sposób opisuje katolickie spojrzenie na kwestie stworzenia świata, człowieka i kwestie grzechu pierworodnego. Polemizuje też z innymi koncepcjami początków dziejów. Co ważne, opisuje to stosunkowo prostym językiem (nietypowym dla tego autora będącego wybitnym teologiem i na ogół piszącego w sposób... 

więcej



mniej





Pokaż mimo to


",
"
Mądrość Starożytnych Chrześcijan ",Edward Staniek,"
religia ",Wydawnictwo św. Stanisława BM,"
9788374220972 ","
Książka jest zbiorem kilkudziesięciu krótkich tekstów w których autor odwołuje się do nauki Ojców Kościoła. ",,"
2006-01-01 ","
2006-01-01 ","
234 ","
polski ",,"

Książka sprawiła, że jestem zafascynowany starożytnym chrześcijaństwem i patrystyką. Ich podejście do wiary, pojmowane samego chrześcijaństwa i skarb wiedzy, który przekazują Ojcowie Kościoła (zarówno Zachodniego, jak i Wschodniego) jest nieoceniony w zrozumieniu czym tak naprawdę jest chrześcijaństwo. Dawniej dbano o jakość wiary, dziś raczej o ilość wiernych. Dawniej osoby żyjące w grzechu miały absolutny zakaz (!!!) przyjmowania Komunii Świętej, a dziś dopuszcza się do niej np. homoseksualistów, praktykujących akty homoseksualne. Kościół miał jasno określone zasady, na podstawie których albo do niego należałeś, albo nie. Wybór należał do katechumena. Jeśli chciał być w Kościele to musiał przestrzegać zasad, musiał się uświęcać i uświęcać innych. Warto, by współczesny Kościół powracał do swoich korzeni we właściwy sposób. By znów sięgnął do mądrości św. Bazylego Wielkiego, autora Didache, św. Jana Chryzostoma (który np. zakazał chrześcijańskim rodzicom bić swoje dzieci! IV wiek n.e.), św. Ambrożego. Świetna pozycja, polecam każdemu chrześcijaninowi szukającemu informacji o początkach wiary i pierwszych wyznawcach. 

Książka sprawiła, że jestem zafascynowany starożytnym chrześcijaństwem i patrystyką. Ich podejście do wiary, pojmowane samego chrześcijaństwa i skarb wiedzy, który przekazują Ojcowie Kościoła (zarówno Zachodniego, jak i Wschodniego) jest nieoceniony w zrozumieniu czym tak naprawdę jest chrześcijaństwo. Dawniej dbano o jakość wiary, dziś raczej o ilość wiernych. Dawniej... 

więcej



mniej





Pokaż mimo to


;

Fenomenalna książka. W sposób bardzo przystępny przybliża czytelnikowi kazania i ""mądrości"" Ojców Kościoła ukazując przy tym niezmienność problemów z którymi boryka się człowiek oraz ponadczasowość nauki starożytnych myślicieli. 

Fenomenalna książka. W sposób bardzo przystępny przybliża czytelnikowi kazania i ""mądrości"" Ojców Kościoła ukazując przy tym niezmienność problemów z którymi boryka się człowiek oraz ponadczasowość nauki starożytnych myślicieli. 



Pokaż mimo to


",
"
Kalendarz Majów i transformacja świadomości ",Carl Johan Calleman,"
powieść historyczna ",Kos,"
9788360528013 ",,,"
2006-01-01 ","
2006-01-01 ","
295 ","
polski ",,,
"
Clarice Bean? To właśnie ja! ",Lauren Child,"
literatura dziecięca ",Harbor Point,"
9788372781611 ","
Szalenie zabawna i oryginalna książeczka będąca pierwszą w cyklu opowiadań o wesołej dziewczynce i jej całkiem pokaźnej rodzinie, którą Clarice portetuje żywo, z wdziękiem i humorem. Dzieci dzielące pokój z rodzeństwem, mające liczną i trochę zwariowaną rodzinkę znajdą wiele radości w lekturze rozrzuconych między kolorowymi kolażami zdań, a rodzice nie raz wybuchną śmiechem na wspomnienie doświadczeń z własnymi latoroślami. ","
Clarice Bean: that's me ","
2006-01-01 ","
2006-01-01 ","
32 ","
polski ","
Ewa Rajewska ",,
"
I hope they serve beer in Hell ",Tucker Max,"
literatura piękna ",Citadel Press,"
9780806527284 ","
The Book That Inspired The Movie

My name is Tucker Max, and I am an asshole. I get excessively drunk at inappropriate times, disregard social norms, indulge every whim, ignore the consequences of my actions, mock idiots and posers, sleep with more women than is safe or reasonable, and just generally act like a raging dickhead. But, I do contribute to humanity in one very important way: I share my adventures with the world. --from the Introduction ","
I hope they serve beer in Hell ","
2006-01-01 ",,"
206 ","
angielski ",,"

W kilku słowach:
Wydrukowany blog 'amerykańskiego dupka' - Tuckera Maxa. Nie byłoby na miejscu określenie tego słowem 'książka'. Jest to luźny zbiór seksulanych przygód i alkoholowych libacji autora. Brak tu spójnej formy narracji, przypomina to pierwszy z brzegu internetowy pamiętnik. Używa bardzo prostego języka, okazjonalnie dosypując kilka skomplikowanych, jak dla przeciętnego amerykanina, słów. Pamiętnik obnażający pikantne szczegóły pożycia (a bardziej porażek) Maxa. Na próżno doszukiwać się tu głębszego, ba, jakiegokolwiek przekazu czy morału. Buduje jednak przerażający obraz amerykańskiego społeczeństwa. Nie rozumiem gloryfikacji hulaszczego trybu życia. Tucker Max zyskał oszałamiającą popularność dzięki byciu - jak sam siebie określa - dupkiem. 
Co do morału to może jednak się myliłem... ostatnia historia opisuje dzień, kiedy w mieszkaniu Tuckera pojawiają się dwie kobiety w ciąży, z poważnymi komplikacjami zdrowotnymi. Ukazuje przykre konsekwencje, lekko mówiąc, zdobywania, wykorzystywania, przypadkowo napotkanych kobiet. 

W kilku słowach:
Wydrukowany blog 'amerykańskiego dupka' - Tuckera Maxa. Nie byłoby na miejscu określenie tego słowem 'książka'. Jest to luźny zbiór seksulanych przygód i alkoholowych libacji autora. Brak tu spójnej formy narracji, przypomina to pierwszy z brzegu internetowy pamiętnik. Używa bardzo prostego języka, okazjonalnie dosypując kilka skomplikowanych, jak dla... 

więcej



mniej





Pokaż mimo to


",
"
Larkin. Odsłuchiwanie wierszy ",Jerzy Jarniewicz,"
językoznawstwo, nauka o literaturze ",Znak,"
83-240-0722-9 ","
Nazywany prześmiewczo „najsmutniejszym sercem w supermarkecie” Philip Larkin był twórcą na wskroś nowoczesnym, którego znaki firmowe to ujmowanie najzwyklejszego codziennego doświadczenia w klasyczne formy, dystans i brak złudzeń.

Jerzy Jarniewicz przedstawia Larkina w kontekście poetyckiej tradycji i na tle współczesnych mu wydarzeń. Pokazuje też, że - mimo wciąż nielicznych przekładów - był ważnym autorem dla polskich poetów: od Czesława Miłosza do Darka Foksa i Jacka Dehnela.

Książka składa się z dziesięciu szkiców - wnikliwych, błyskotliwych analiz utworów najbardziej reprezentatywnych dla twórczości Larkina. Napisane przystępnym, klarownym językiem, są to teksty krytyczne najwyższej próby - podparte gruntowną wiedzą i ożywione autentyczną fascynacją. ",,"
2006-01-01 ","
2006-01-01 ","
220 ","
polski ",,,
"
Biblia dla dzieci ",Halina Kozioł,"
religia ",Zielona Sowa,"
9788374352765 ","
Prezentowane opowieści ze Starego i Nowego Testamentu w niniejszym wydaniu są dostosowane do potrzeb najmłodszych czytelników. Każda opowieść, niczym najpiękniejsza bajka, wprowadza dziecko w świat tradycyjnych wartości i sprawia, że spotkanie ze wspaniałą Księgą staje się niezwykłą przygodą. 

Oprac.: Kozioł Halina ",,"
2006-01-01 ","
2006-01-01 ","
120 ","
polski ",,"

Pierwsza Biblia dziecka, bardzo okrojona w niektórych miejscach - zaledwie wzmianki kilku zdaniowe. Dla mnie dużymi minusem pominięcie wątku Kaina i Abla. Duże ilustracje, ale i błędy. Dobra propozycja dla malucha do wspólnego czytania, jak i dla pierwszoklasisty do samodzielnego czytania - dość duża czcionka. Jako prezent komunijny zdecydowanie za słaba. 

Pierwsza Biblia dziecka, bardzo okrojona w niektórych miejscach - zaledwie wzmianki kilku zdaniowe. Dla mnie dużymi minusem pominięcie wątku Kaina i Abla. Duże ilustracje, ale i błędy. Dobra propozycja dla malucha do wspólnego czytania, jak i dla pierwszoklasisty do samodzielnego czytania - dość duża czcionka. Jako prezent komunijny zdecydowanie za słaba. 



Pokaż mimo to


",
"
Własny Dom ",Lucy Clark,"
literatura obyczajowa, romans ",Harlequin Enterprises,"
9788323852346 ","
Doktor Chloe Fitzpatrick i chirurg Michael Hill otrzymują misję przewiezienia do Australii ranego generała. Gdy na wyspie Oceanu Sokojnego ich samolot ulega katastrofie. Chloe przyświęca jeden cel - przeprowadzi rozbitków w bezpieczne miejsce. Obawia się jednak, że nie może liczyć na wsparcie ze strony swego towarzysza. Jej zdaniem Michael jest kompetentny wyłącznie jako lekarz.... ","
The Surgeon's Courageous Bride ","
2006-01-01 ","
2006-01-01 ","
154 ","
polski ","
Kwiatkowska Iza ",,
"
Piękna i zdrowa skóra ",Stephanie Tourles,"
poradniki ",Świat Książki,"
8373919996 ","
Skóra to nasza wizytówka zarówno jeśli chodzi o wygląd, jak i stan zdrowia, który odzwierciedla. By długo zachować jej jędrność i kolor nie wystarczy tylko zewnętrzna pielęgnacja, odpowiednia w zależności od wieku. Tłumacząc, jakie stosować zioła i inne naturalne składniki, autorka uczy też jak się odżywiać i zmniejszać stres. W poradniku znajdziemy również najlepsze sposoby na zwalczanie częstych chorób skóry: trądziku, rozszerzonych naczyniek, łuszczycy czy oparzeń słonecznych. ",,"
2006-01-01 ","
2006-01-01 ","
192 ","
polski ",,"

Jako że pielęgnacja skóry i kosmetologia to mój konik i hobby, pozwolę sobie nieco skrytykować książkę.

Rozumiem że autorka ma takie a nie inne poglądy na temat kosmetyków- uznaje tylko naturalne, ziołowe środki.
Ale niektóre sposoby pielęgnacji zawarte w poradniku mogą przynieść więcej złego niż dobrego, choćby te dotyczące skóry trądzikowej. 
Niektóre poglądy poddają też w wątpliwość wiedzę z innych, profesjonalnych źródeł na temat pielęgnacji, dlatego mam mieszane uczucia. Przeczytałam książkę dosyć dawno więc teraz nie jestem w stanie przytoczyć konkretnych fragmentów ale podczas lektury cały czas miałam wrażenie że Pani Tourles jest małym eko- freakiem, coś jak nasza Reni Jusis :)

Generalne przesłanie Stepanie brzmi: be natural! Lecz czytając w niektórych miejscach miałam wrażenie że nawet depilacja jest dla Stephanie czymś nienaturalnym, podobnie jak np. henna.

Podsumowując: mimo że mamy z autorką inne poglądy na kosmetykę, książkę czytało się przyjemnie, znalazłam w niej dużo ciekawych wskazówek ale też niestety- kilka bzdurek :)
Jeśli chodzi o dobre strony lektury to podobały mi się zwłaszcza opisy zabiegów kosmetycznych w gabinecie i przepisy na domowe specyfiki.
Jeśli ktoś myśli o samodzielnym wytwarzaniu maseczek czy hydrolatów znajdzie w tej książce wiele cennych wskazówek na temat przyborów domowego laboratorium, czasu przechowywania, trików dotyczących tworzenia mazideł i wiele innych.
Dla zainteresowanych zielarstwem pozycja w sam raz- mnóstwo receptur herbatek i różnych produktów do wykonania z ziół. 

Jako że pielęgnacja skóry i kosmetologia to mój konik i hobby, pozwolę sobie nieco skrytykować książkę.

Rozumiem że autorka ma takie a nie inne poglądy na temat kosmetyków- uznaje tylko naturalne, ziołowe środki.
Ale niektóre sposoby pielęgnacji zawarte w poradniku mogą przynieść więcej złego niż dobrego, choćby te dotyczące skóry trądzikowej. 
Niektóre poglądy poddają... 

więcej



mniej





Pokaż mimo to


",
"
Georges Seurat ",praca zbiorowa,"
sztuka ",OXFORD Educational Sp. z o. o.,"
8374254335 ",,,"
2006-01-01 ","
2006-01-01 ",,"
polski ",,,
"
Zintegrowane podejście do biblijnej służby uzdrawiania ",Chester i Betsy Kylstra,"
religia ",W Wyłomie,"
8389634317 ","
Czy zranienia, przekleństwa i duchowe więzy stoją na drodze Bożego przeznaczenia w Twoim życiu?
Dzięki skończonemu dziełu Chrystusa na krzyżu i namaszczeniu Ducha Świętego trwałe i pełne uzdrowienie jest dla Ciebie możliwe. Poznaj i przyjmij posługę w czterech głównych ściśle związanych ze sobą sferach:

- Grzechach ojców i wynikających z nich przekleństwach
- Niebożych przekonaniach
- Zranieniach duszy i ducha
- Demonicznej presji

Nauczanie Chestera i Betsy Kylstrów posiada dwa cenne aspekty: solidne biblijne podstawy połączone z praktycznym zastosowaniem oraz zintegrowane podejście, które pozwala na uzdrowienie w czterech sferach jednocześnie. Angażuje także osobę otrzymująca posługę w proces posługi, co umożliwia jej przejęcie odpowiedzialności za własne uzdrowienie. Z całego serca polecamy studium i zastosowanie tej książki tym wszytskim, którzy będą posługiwać uzdrowieniem innym lub sami je przyjmować. ","
An Integrated Approach to Biblical Healing Ministry ","
2006-01-01 ","
2006-01-01 ","
288 ","
polski ","
Anna Hylan, Małgorzata Zglińska ",,
"
W.I.T.C.H. Wszystko o nas cz. 5 ",Walt Disney,"
literatura dziecięca ",Egmont Polska,"
9788323793632 ","
Przed tobą zupełnie nowa seria W.I.T.C.H. Znajdziesz w niej mnóstwo ciekawych opowieści, sekretów i nieznanych ci wcześniej ciekawostek z życia pięciu Czarodziejek. Ta seria pełna jest też dobrych rad i pomysłów, pochodzących od nich wszystkich. Krótko mówiąc, to interesujące książki dla wszystkich fanek W.I.T.C.H. ",,"
2006-01-01 ","
2006-01-01 ","
32 ","
polski ",,,
"
Camille Pissarro ",praca zbiorowa,"
sztuka ",OXFORD Educational Sp. z o. o.,"
8374254335 ",,,"
2006-01-01 ","
2006-01-01 ",,"
polski ",,,
"
Dar bycia sobą : święte wezwanie do odnalezienia samego siebie ",David G. Benner,"
religia ",Esprit,"
83-60040-18-4 ","
вҖһPozwГіl mi, Panie, bym poznaЕӮ siebie, po to, bym mГіgЕӮ poznaДҮ CiebieвҖқ вҖ“ pisaЕӮ ЕӣwiДҷty Augustyn. Е»ycie wielu chrzeЕӣcijan skЕӮada siДҷ z upadkГіw i uporczywego powracania do starych bЕӮДҷdГіw. CzДҷsto wypeЕӮnia je niezadowolenie, poczucie bycia вҖһnie na swoim miejscuвҖқ, rГіЕјnego rodzaju obawy, w tym i ta, Ејe szczerze i z oddaniem praktykowane chrzeЕӣcijaЕ„stwo bДҷdzie przeszkodД… w poszukiwaniu Ејyciowego szczДҷЕӣcia. David G. Benner, psycholog i zarazem kierownik duchowy, pokazuje, Ејe podobne obawy rodzД… siДҷ z nierozpoznania swojego powoЕӮania i nieznajomoЕӣci siebie. Przekonuje, Ејe tylko wychodzД…c od szczerego poznania swojej osoby, moЕјna zbliЕјyДҮ siДҷ prawdziwie do Boga, i odwrotnie: tylko szukajД…c Boga, moЕјna odnaleЕәДҮ siebie. Bez tej podwГіjnej drogi nie rozpoznamy ani naszych podstawowych zЕӮych skЕӮonnoЕӣci, ktГіre pozostajД…c nieuЕӣwiadomione zamknД… nam drogДҷ do szczДҷЕӣcia, ani nie znajdziemy swego prawdziwego powoЕӮania Ејyciowego, ktГіrego realizowanie nada naszemu Ејyciu sens i poczucie speЕӮnienia. A zatem: bД…dЕә spokojny, nie musisz staraДҮ siДҷ byДҮ czymЕӣ, co sprzeciwia siДҷ twojej prawdziwej istocie. Jednak tylko odkrywajД…c dar bycia sobД…, pogЕӮДҷbisz swojД… wiДҷЕә z Bogiem. ",,"
2006-01-01 ","
2006-01-01 ","
140 ",,,,
"
Sekrety wielkich handlowców, czyli jak dokonywać tego, czego inni nie mogą ",Jeffrey J. Fox,"
poradniki ",Oficyna Wydawnicza Vocatio,"
8371462379 ","
W trakcie wywiadów z 50 najwybitniejszymi postaciami amerykańskiej gospodarki rozmaitych branż Fox wyłuskał wypróbowane techniki i ciężko wypracowaną mądrość, dzięki którym jedni handlowcy prześcigają innych. Fox jasno i krótko formułuje zasady, dociera do sedna problemu, a długie lata zmagań i popełniane błędy przez największych handlowców kondensuje w formę krótkich, kapitalnych rozdziałów, których treść gwarantuje odbycie szybkiego kursu na temat wzrostu sprzedaży, w oparciu o doświadczenie najlepszych. ",,"
2006-01-01 ","
2006-01-01 ","
150 ","
polski ",,"

Sekrety wielkich handlowców to niebanalna książka o sprzedaży.
Książka jest treściwa i konkretna. Autor nie rozwodzi się nad dygresjami i sprawami drugorzędnymi, za to stawia na jasne klarowne rady i pouczające historie.
Sekrety wielkich handlowców napisane są prostym, bezpretensjonalnym językiem i przyjemną,niemęczącą czcionką.
Każdy sprzedawca powinien przeczytać tę książkę.
Polecam! 

Sekrety wielkich handlowców to niebanalna książka o sprzedaży.
Książka jest treściwa i konkretna. Autor nie rozwodzi się nad dygresjami i sprawami drugorzędnymi, za to stawia na jasne klarowne rady i pouczające historie.
Sekrety wielkich handlowców napisane są prostym, bezpretensjonalnym językiem i przyjemną,niemęczącą czcionką.
Każdy sprzedawca powinien przeczytać tę... 

więcej



mniej





Pokaż mimo to


;

Truizmy podane w bardzo coachingowy sposób, ale ciężko napisać poradnik zawierający uniwersalne porady. Daję naciągane 7, by nie popsuć średniej, bo może komuś przyda się bardziej niż mi. 

Truizmy podane w bardzo coachingowy sposób, ale ciężko napisać poradnik zawierający uniwersalne porady. Daję naciągane 7, by nie popsuć średniej, bo może komuś przyda się bardziej niż mi. 



Pokaż mimo to


",
"
Rubens ",Ksenia Jegorowa,"
albumy ",Firma Księgarska Olesiejuk,"
8374233850 ","
Album przedstawiający życiorys i dzieła flamandzkiego malarza barokowego, najwybitniejszego obok Berniniego artysty baroku, centralnej postaci europejskiej sztuki. ",,"
2006-01-01 ","
2006-01-01 ","
180 ","
polski ",,,
"
Multimedialna historia Polski - TOM 8 - Pierwsze elekcje 1560-1587 ",Tadeusz Cegielski,"
powieść historyczna ",Polskapresse,"
8390985284 ","
Seria Od Mieszka I do Jana Pawła II to zbiór 30 przewodników, które w ciekawy sposób przeprowadzą Cię przez historię Polski, poczynając od jej chrztu, aż po rok 2005. Napisane zrozumiałym językiem książki przybliżą Ci charakter epoki, wyjaśnią zawiłości dziejowe, przypomną najważniejsze wydarzenia dotyczące naszego państwa. Czytelny układ, przejrzyste kalendarium oraz słowniczki ułatwią Ci tę historyczną wędrówkę, a liczne anegdoty i ilustracje sprawią, że poznawanie historii stanie się przyjemnością. Ale to jeszcze nie wszystko! Do tej książki dajemy Ci w prezencie płytę zawierającą archiwalne nagrania Polskiego Radia, wkomponowane w żywą i zajmującą opowieść. Płyty wzbogaciliśmy o program do odtwarzania na komputerze, umożliwiający odbycie wędrówki po osi czasu oraz zwiedzanie galerii postaci. Materiał audio zamieszczony na płycie posiada rekomendacje MEN i został wpisany do wykazu środków dydaktycznych przeznaczonych do kształcenia ogólnego we wszystkich typach szkół. ",,"
2006-01-01 ","
2006-01-01 ","
48 ","
polski ",,,
"
Historia architektury zachodniej ",David Watkin,"
sztuka ",Arkady,"
8321341780 ",,"
A History of Western Architecture ","
2006-01-01 ","
2006-01-01 ","
663 ","
polski ","
Ryszard Depta ",,
"
Nieruchomość w gospodarce rynkowej ",Ewa Kucharska-Stasiak,"
biznes, finanse ",Wydawnictwo Naukowe PWN,"
830114629X ","
Autorka: wyjaśnia specyfikę nieruchomości jako obiektu prawnego i jako towaru przedstawia rynek nieruchomości jako element rynku kapitałowego i migrację kapitału pomiędzy segmentami tego rynku, omawia sposoby określania wartości nieruchomości w warunkach rynkowych, analizuje trendy, jakim podlegają rozwinięte rynki nieruchomości. przedstawia syntetycznq koncepcję rynku nieruchomości z uwzględnieniem roli interwencjonizmu państwowego, prezentuje problematykę zarządzania nieruchomościami. Podręcznik ma charakter interdyscyplinarny. Postawione przez Autorkę tezy sq ilustrowane danymi statystycznymi. Dla ułatwienia przyswajania treści, każdy rozdział zakończony jest podsumowaniem i pytaniami kontrolnymi. ",,"
2006-01-01 ","
2006-01-01 ","
295 ","
polski ",,,
"
Wassily Kandinsky ",praca zbiorowa,"
sztuka ",OXFORD Educational Sp. z o. o.,"
8374254335 ",,,"
2006-01-01 ","
2006-01-01 ",,"
polski ",,,
"
Przejść pustynię, czyli od rozpaczy do nadziei ",Michał Adamski OP,"
religia ",Inicjatywa Wydawnicza JEROZOLIMA,"
83-89282-30-5 ","
""Dawniej uciekano na pustynię, by tam odnaleźć Boga. Dziś wydaje się, że pustynia sama wkracza w nasze życie. Jak odnaleźć źródło na pustyni? Jak być chrześcijaninem pośród kryzysów i nieakceptacji?"". Konferencje ojca Michała służyły pielgrzymom wędrującym z Krakowa na Jasną Górę w 2004 roku. Teraz mogą posłużyć także Czytelnikom, którzy podejmą duchową wędrówkę przez pustynię, oddając się refleksji nad słowami pielgrzymkowego przewodnika, zwłaszcza wówczas, gdy sądzimy, że zabłądziliśmy wśród życiowych wydm. ",,"
2006-01-01 ","
2006-01-01 ","
115 ","
polski ",,"

popularna, bo trafna, metafora pustyni daje dużo możliwości pociągnięcia w kierunku budujących sensów. Autor te możliwości dobrze wykorzystał, choć, co nie jest wadą ale kolorem tej książki, ja czułam, że jest to tekst pisany i słowo przeżyte przez bardzo młodego jeszcze Człowieka. 

popularna, bo trafna, metafora pustyni daje dużo możliwości pociągnięcia w kierunku budujących sensów. Autor te możliwości dobrze wykorzystał, choć, co nie jest wadą ale kolorem tej książki, ja czułam, że jest to tekst pisany i słowo przeżyte przez bardzo młodego jeszcze Człowieka. 



Pokaż mimo to


","
Nie bój się swojego połamania. W Eucharystii Jezus mówi, że twoja męka i śmierci mogą stać się owocne. To naprawdę nie jest abstrakcja: to co wydaję się bezsensowne, bezużyteczne, zbyteczne w twoim życiu, może okazać się bramą, przez którą w twoje życie wchodzi Jezus. Nie pozwól się jednak na zamknięcie w tym murze biedy i słabości, który i tak już jest pęknięty. Nie pozwól zatrzymać się na pustyni i nie nakarmić się chlebem. "
