title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Jak zepsuć dziecko w dziesięciu ruchach ",Antonio Mazzi,"
poradniki ",Jedność,,,,"
2007-01-01 ","
2007-01-01 ","
143 ","
polski ",,,
"
Anegdoty rosyjskie po polsku i po rosyjsku 1 ",Wiktor Szwydko,"
literatura piękna ",Rea,"
9788371417641 ","
Dobry żart tynfa wart! To prawda, jeśli umiemy żartować i śmiać się |nie tylko z innych. Wtedy anegdota staje się doskonałym lekarstwem na smutek,świadectwem daru obserwacji i zdrowego podejścia do życia. Słowianie nie mają kłopotu z poczuciem humoru. Na szczęście. Żyjemy bowiem w nieustannie ciekawych czasach, dzięki którym zwierciadło anegdoty nigdy nie jest puste! Niniejsze wydanie Anegdot Rosyjskich, oprócz funkcji rozrywkowo-refleksyjnych, posiada jeszcze jedną dydaktyczną cechę: umożliwia naukę języka rosyjskiego z uśmiechem na ustach! A zatem... warto się pośmiać! ",,"
2007-01-01 ","
2007-01-01 ","
160 ","
polski ",,,
"
Love in the Present Tense ",Catherine Ryan-Hyde,"
literatura piękna ",Transworld Publishers Ltd,,"
Leonard is an eerily wise five-year-boy with asthma and vision problems, who captivates everyone he meets.
Pearl is Leonard's devoted teenage mother, desperately trying to hide a violent secret from her past.
Mitch is Leonard's 25-year-old neighbour, busy running his own company and entertaining the Mayor's wife.
Then one day, Pearl drops Leonard off with Mitch and never returns.
How do you go on loving with someone who isn't there? As truth and fiction, memory and dreams collide. Mitch finds himself learning from a surprising source the true, magical definition of love ","
Love in the Present Tense ","
2007-01-01 ",,"
302 ","
angielski ",,,
"
Rachunkowość nie tylko dla księgowych ",Teresa Kiziukiewicz,"
biznes, finanse ",Polskie Wydawnictwo Ekonomiczne,"
9788320816914 ","
W książce Autor prezentuje nowoczesne metody strukturyzacji i programowania procesu rozwoju nowego produktu, jego projektowania i testowania oraz zarządzania portfelem projektów w procesie rozwoju nowego produktu, a także trendy i prognozy rozwoju nowych produktów, dowodząc, że postępująca globalizacja i rozwój technologii stawiają przed przedsiębiorstwem nowe wymagania, niezbędne do sprostania coraz ostrzejszym warunkom konkurencji.. ",,"
2007-01-01 ","
2007-01-01 ","
176 ","
polski ",,,
"
Science Fiction, Fantasy & Horror 26 (12/2007) ","Red. Science Fiction, Fantasy & Horror","
czasopisma ",Wieża,,"
LITERATURA:
Orbitowski, Urbaniuk GŁODOMÓR
Robert M. Wegner GDYBYM MIAŁA BRATA
Konrad Fiałkowski ELEKTRONOWY MIŚ
Emma Popik WIGILIA SZATANA ",,"
2007-01-01 ","
2007-01-01 ",,"
polski ",,,
"
Judasz. Misterium zdrady ",Sergio Stevan,"
religia ",,"
9788374850520 ","
Czy Judasz był i pozostał Jezusem oczarowany? A może był Jezusem rozczarowany? Wydał go „zwierzchnikom” z niecnego pociągu do pieniądza, czy w desperackim geście miłości do swojego ludu i do tego Mistrza, który odmienił całe jego życie?

Autor książki nadał jej dość prowokacyjny tytuł. Mówi ona o postaci Judasza, tajemniczego i fascynującego ucznia Jezusa. Stawia przed nami powyższe, jak również wiele innych pytań i zaprasza nas do rozważań, do szukania odpowiedzi nie tylko na nie, ale również na pytania, które sami sobie zadajemy. W każdym z nas bowiem, musimy to pokornie przyznać, jest coś z Judasza: pragnienie Boga i silna więź ze światem, głód piękna, będącego obrazem Boga i codzienne ustępstwa na rzecz przeciętności, która nas spowija, niekiedy okłada błotem; percepcja wiecznego powiewu miłości, gdy mamy z nią rzeczywiście do czynienia i stała pokusa przekształcenia go w drażniący odór instynktownego egoizmu; pragnienie dobra i stałe doświadczanie zła.
Prowadząc nas przez swoje rozważania, autor odnosi sie do najbardziej znanych i cenionych obrazów, od Giotta do Caravaggia, których kolorowe reprodukcje znajdują się także w tej książce. ","
Giuda: Il mistero del tradimento ","
2007-01-01 ","
2007-01-01 ","
104 ","
polski ","
Barbara Bochenek ",,
"
Fantastyka wydanie specjalne 3 (16)/2007 ",T. J. Borcan,"
czasopisma ",Prószyński i S-ka,"
17317134 ","
Archipelag: Wyspa wielkiego bobasa - Bartosz Libuda 
Głód - T. J. Borcan 
Imperium Lorda Weltszmerca (Lord Weary's Empire) - Michael Swanwick 
Mistrz miecza - Adam Przechrzta 
Pożar (Burn) - James Patrick Kelly
Wszystkie zwierzęta na poboczu autostrady - Błażej Dzikowski ",,"
2007-01-01 ","
2007-01-01 ","
80 ","
polski ","
Grzegorz Komerski ",,
"
Egipt, Grecja, Italia... Zabytki starożytne z dawnej kolekcji Gabinetu Archeologicznego Uniwersytetu Jagiellońskiego ",Joachim Śliwa,"
sztuka ",Księgarnia Akademicka,"
9788371889929 ","
Zbiór artykułów upamiętniających rocznice związane z powstaniem uniwersyteckiej archeologii: powołania w 1867 r. Gabinetu Archeologicznego, gromadzącego starożytne zabytki przekazywane przez darczyńców, utworzenia Katedry Archeologii Klasycznej (1897) oraz rozpoczęcia prac wykopaliskowych w Egipcie (1907) ",,"
2007-01-01 ","
2007-01-01 ","
351 ","
polski ",,,
"
zamach stanu Józefa Piłsudskiego 1926 roku ",Marek Sioma,"
powieść historyczna ",Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej,"
9788322727638 ","
Zamach stanu Józefa Piłsudskiego, określany również przewrotem majowym, był wydarzeniem bez precedensu w historii Polski XX wieku. Celem pracy jest ukazanie wydarzeń warszawskichz różnej perspektywy Okładka: twarda, Rok wydania: 2007, ",,"
2007-01-01 ","
2007-01-01 ","
502 ","
polski ",,"

Bardzo ciekawa książka, prezentująca różne aspekty, punkty widzenia 1926r., jak choćby odbiór zamachu majowego w Polsce za granicą. Znani historycy się w niej wypowiadają jak profesor Wieczorkiewicz. Szkoda, że stosunkowo dawno ją czytałem, mógłbym coś więcej napisać gdybym był świeżo po lekturze.

Książka opisuje jedno z tych wydarzeń, które chyba nigdy nie będą miały jednoznacznej oceny. 

Bardzo ciekawa książka, prezentująca różne aspekty, punkty widzenia 1926r., jak choćby odbiór zamachu majowego w Polsce za granicą. Znani historycy się w niej wypowiadają jak profesor Wieczorkiewicz. Szkoda, że stosunkowo dawno ją czytałem, mógłbym coś więcej napisać gdybym był świeżo po lekturze.

Książka opisuje jedno z tych wydarzeń, które chyba nigdy nie będą miały... 

więcej



mniej





Pokaż mimo to


",
"
Zmierzch Gałęzowa ",Konstanty Rostworowski,"
biografia, autobiografia, pamińôtnik ",Norbertinum,"
9788372222909 ","
Wspomnienia Konstantego Rostworowskiego ŇāńÖczńÖ w sobie sentymentalnńÖ, peŇānńÖ uroku opowieŇõńá o koŇĄcu epoki ziemiaŇĄstwa z dokumentalnńÖ precyzjńÖ. UkazujńÖ mińôdzywojennńÖ i okupacyjnńÖ historińô jednego z najbardziej znamienitych polskich rod√≥w w jego gaŇāńôzi osiadŇāej na LubelszczyŇļnie. GaŇāńôz√≥w w okolicach Bychawy to rodzinne gniazdo skoligacone z rodem KoŇļmian√≥w. Losy ludzi, zwierzńÖt (gŇā√≥wnie koni i ps√≥w) oraz ziemi ukazane zostaŇāy na tle przemian i dramat√≥w historii. Bogate Ňļr√≥dŇāo wiedzy o rodzie i jego zaangaŇľowaniu w dzieje Polski. ",,"
2007-01-01 ","
 2007-01-01 ","
311 ",,,"

sińôgnńôŇāam po ksińÖŇľkńô bo dotyczy rodzinnej miejscowoŇõci mojego dziadka
wspaniale byŇāo przypomnieńá sobie miejsca z dzieciŇĄstwa, te same zwyczaje ale przede wszystkim poznańá wydarzenia historyczne z rodzinnych stron, poznańá Ňľycie we dworze, w kt√≥rym kiedyŇõ tńôtniŇāo Ňľycie a dzisiaj stoi pusty i zamknińôty (ale stoi) 

sińôgnńôŇāam po ksińÖŇľkńô bo dotyczy rodzinnej miejscowoŇõci mojego dziadka
wspaniale byŇāo przypomnieńá sobie miejsca z dzieciŇĄstwa, te same zwyczaje ale przede wszystkim poznańá wydarzenia historyczne z rodzinnych stron, poznańá Ňľycie we dworze, w kt√≥rym kiedyŇõ tńôtniŇāo Ňľycie a dzisiaj stoi pusty i zamknińôty (ale stoi) 



PokaŇľ mimo to


",
"
Szkło europejskie. Galeria rzemiosła artystycznego ",Barbara Szelegejd,"
sztuka ",Przedsiębiorstwo Wydawnicze „Rzeczpospolita” S.A.,"
9788360192207 ","
Kolejne opracowanie z serii `200 lat Muzeum Wilanowskiego` dotyczy nowożytnego szkła obecnego w pałacu w Wilanowie. Na jego stronach pomieszczono zarówno historię całego zespołu tych kruchych przedmiotów w zbiorach, jak i bliższe informacje na temat wybranych 30 przykładów naczyń z okresu od XVI do początku XIX wieku. Barwne ilustracje towarzyszą opowieściom o przedmiotach wyszukanych, najcenniejszych, nieczęsto spotykanych, lecz także o wyrobach typowych dla czasów, w których powstały, interesujących dzięki technice wykonania, dekoracji, możliwości poznania ich pierwszego właściciela, pierwotnej funkcji i roli, którą pełniły po latach. ",,"
2007-01-01 ","
2007-01-01 ","
88 ","
polski ",,,
"
Let Dai Vol. 12 ",Woon Soo-yoon,"
komiksy ",Netcomics,"
1600090168 ",,,"
2007-01-01 ",,"
184 ","
angielski ",,,
"
Rysunek postaci w projektowaniu mody ",Elissabetta Drudi,"
sztuka ",The Pepin Press,"
978-90-549-6137-6 ",,"
La Figura nella Moda ","
2007-01-01 ","
2007-01-01 ","
216 ","
polski ","
Jan Kowalski ",,
"
Prace magisterskie i licencjackie. Wskazówki dla studentów ",Andrzej Pułło,"
poradniki ",LexisNexis,"
9788373345577 ","
Czwarte wydanie popularnego poradnika zostało poważnie zmienione. Wiele kwestii omówiono w sposób bardziej przystępny. Dodano też uwagi o pożytkach wynikających z istnienia Internetu i komputerowych edytorów tekstu. Tak jak w poprzednich wydaniach, tak i teraz, na końcu książki - w formie pewnej ilustracji - znalazły się wybrane fragmenty najlepszych prac dyplomowych, powstałych w ostatnim okresie na seminariach prowadzonych przez Autora. Tabela znaków korektorskich oraz wybrana literatura dopełniają opracowanie.


Prof. Andrzej Pułło jest profesorem na Wydziale Prawa i Administracji Uniwersytetu Gdańskiego. Od wielu lat prowadzi zajęcia seminaryjne na studiach magisterskich i licencjackich - prawniczych, administracyjnych i politologicznych. ",,"
2007-01-01 ","
2007-01-01 ","
126 ","
polski ",,,
"
Turystyka ",Władysław W. Gaworecki,"
biznes, finanse ",Polskie Wydawnictwo Ekonomiczne,"
8320816653 ","
Jest to już piąte, zmienione i rozszerzone wydanie poszukiwanego podręcznika akademickiego poświęconego zagadnieniom turystyki krajowej i międzynarodowej. ",,"
2007-01-01 ","
2007-01-01 ","
370 ","
polski ",,,
"
The Almost Moon ",Alice Sebold,"
kryminał, sensacja, thriller ",Picador,"
9780330451352 ","
Helen Knightly has spent a lifetime trying to win the love of a mother who had none to spare. And as this electrifying novel opens, she steps over a boundary she never dreamt she would even approach. But while her act is almost unconscious, it also seems like the fulfilment of a lifetime's buried desire. Over the next twenty-four hours, her life rushes in at her as she confronts the choices that have brought her to this crossroads. ",,"
2007-01-01 ",,"
291 ","
angielski ",,,
"
Darwinizm i ewolucja ",Józef Tyszkiewicz,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Dom Wydawniczy ''Ostoja'',"
9788360048474 ","
Książki Józefa hrabiego Tyszkiewicza, przedwojennego historyka, obrońcy wiary katolickiej i orędownika cywilizacji łacińskiej, są bardzo mało znane we współczesnej Polsce. W okresie komunizmu, w październiku 1951 roku, niektóre z jego prac (''Inkwizycja hiszpańska'' i ''Darwinizm a ewolucja'') pojawiły się w oficjalnym wykazie książek podlegających niezwłocznemu wycofaniu z bibliotek publicznych. Można się zatem domyślać, że wszystkie inne jego publikacje (choć nieoficjalnie) spotkał również taki sam los, ponieważ i one zawierały zdecydowanie antyateistyczne i antykomunistyczne treści. Z tej przyczyny cały jego dorobek pisarski uległ zapomnieniu. Po upadku PRL-u powstało wiele niezależnych wydawnictw, dzięki którym choć część książek dotychczas zakazanych, mogła trafić w ręce czytelników.

[...] Przy pojmowaniu i objaśnianiu faktów, każdy człowiek, czy to będzie wielki uczony, czy też prostak, analfabeta, przynosi zawsze pewną dozę zapatrywań własnych, subiektywnych: dlatego też, zawsze trzeba się starać sprawdzać, czy dana teoria dokładnie pasuje do faktów. Przy takim sprawdzeniu, zazwyczaj dochodzimy do wniosku, że to fakty są dobierane do teorii, nie zaś teoria wysnuwana z faktów. 
Rażącym przykładem takiej, zbyt spiesznie wyprowadzonej i uogólnionej teorii, opartej na zupełnie nieprawdziwym tłumaczeniu faktów, oraz wspieranej niczym nie uzasadnionymi hipotezami, służyć może słynna teoria Darwina i następnie cały kierunek, tak zwanego, ewolucjonizmu. Wskutek niesłychanej wprost propagandy, prowadzonej nie tyle przez uczonych, ile przez wrogów chrystianizmu, przez masonerię i wszystkie ciemne siły świata - teoria ta, bynajmniej nie nowa, bo już w piątym wieku przed Chrystusem głoszona przez Empedokla - rozprzestrzeniała się piorunująco szybko po całym świecie! Całe dwa pokolenia ludzkości zatruwane były we wszystkich szkołach i uniwersytetach błędami darwinistów, w ścisłym połączeniu z niskim, ohydnym kierunkiem materialistów. A i dotąd teorie te głoszone są jeszcze i gorąco bronione po świecie - u nas zaś przyjmowane niemal bez zastrzeżeń, przez wszystkich ''postępowców'', ''pozytywistów'' i... rzecz dziwna, całą niemal demokrację. ",,"
2007-01-01 ","
2007-01-01 ",,"
polski ",,"

To najcelniejsza broszura jaką czytałem. A czytałem sporo. 

To najcelniejsza broszura jaką czytałem. A czytałem sporo. 



Pokaż mimo to


;

Króciutka broszurka, która w prosty sposób obala mity darwinizmu, ewolucji człowieka, zwierząt i roślin! Warto przeczytać! 

Króciutka broszurka, która w prosty sposób obala mity darwinizmu, ewolucji człowieka, zwierząt i roślin! Warto przeczytać! 



Pokaż mimo to


",
"
Elfy wróżki i krasnale ",Carlson Maureen,"
hobby ",Klub dla Ciebie,"
9788374047036 ","
&&Witaj w Krainie Baśniowych Ludków!świat uroczych elfów, zabawnych trolli i krasnali pobudza wyobraźnię, urzeka magicznymi kolorami i zachęca do twórczości! Niezwykła książka, napisana przez osobę zafascynowaną niesamowitymi stworkami, pozwala włas... ",,"
2007-01-01 ","
2007-01-01 ","
128 ","
polski ",,,
"
Od śniegów Arktyki po pył Normandii ",Patrick Dalzel-Job,"
powieść historyczna ",Bellona,"
9788311106635 ","
Zbeletryzowana biografia niezwykłego człowieka, który służył m.in. w oddziale brytyjskich komandosów dowodzonych przez Iana Fleminga, autora cyklu o Jamesie Bondzie. Patrick Dalzel-Job, Norweg z pochodzenia, prowadził awanturnicze życie, pomagał w ewakuacji ludności cywilnej z Narwiku, a potem prowadził trasę przerzutową z Norwegii do Anglii. Walczył w Normandii, współpracował z wywiadem brytyjskim. Jednym z wątków książki jest romans autora z piękną Norweżką, którą pozostawił w kraju i odnalazł po wojnie. ","
Arctic Snow to Dust of Normandy ","
2007-01-01 ","
2007-01-01 ","
260 ","
polski ","
Marek Rudowski ",,
"
Kuchnia polska na słodko Menu wielokrotne ",Ewa Aszkiewicz,"
zdrowie, medycyna ",Publicat,"
9788324512362 ","
Podział stron na 3 osobne moduły: napoje, ciasta, desery sprawi, że zawsze szybko przygotujesz wyjątkowy zestaw smakołyków. Wygodna oprawa ze spiralą usprawni korzystanie z książki. To kopalnia pomysłów za każdym razem oczarujesz gości nowym zestawem łakoci. Praktyczne informacje: stopień trudności, liczba porcji, czas przygotowania, kaloryczność danego przysmaku i koszt wykonania pomogą zaplanować optymalną dawkę słodyczy. Kolorowe fotografie przy każdym przepisie zobaczysz jak wygląda gotowe ciasto czy deser. Przelicznik miar ułatwi pracę w kuchni. Okładka: twarda, ",,"
2007-01-01 ","
2007-01-01 ","
112 ","
polski ",,"

Opinia właściwie dotyczy tylko ciasta. Marne przepisy. Same zakalce. 

Opinia właściwie dotyczy tylko ciasta. Marne przepisy. Same zakalce. 



Pokaż mimo to


",
"
Patologia. Seria Crash Course ",Bethan Goodman Jones,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Elsevier Urban & Partner,"
9788360290859 ","
Medycyna jest ogromną dziedziną wiedzy, a ostatnią rzeczą, której potrzebuje student przed zbliżającym się egzaminem, jest marnowanie czasu na poszukiwanie informacji w różnych źródłach, na zanurzanie się w materiale pełnym nieistotnych szczegółów.

Przy opracowywaniu Patologii. Crash Course autorzy wsłuchali się w głosy setek studentów ze świeżym doświadczeniem egzaminacyjnym i zgodnie z ich sugestiami przygotowali podręcznik dostosowany do potrzeb studentów XXI w.
Tak jak w poprzednich publikacjach tej serii, w Patologii połączono wiadomości z podstawowych nauk medycznych z informacjami klinicznymi, stworzono również bazę pytań i odpowiedzi niezwykle ułatwiającą powtórkę wiadomości. ","
Pathology ","
2007-01-01 ","
2007-01-01 ","
504 ","
polski ",,"

Chętnie odkupię tę książkę :) Jest mi pilnie potrzebna 

Chętnie odkupię tę książkę :) Jest mi pilnie potrzebna 



Pokaż mimo to


",
"
Atlas dinozaurów dla dzieci ",Robert Jacek Dzwonkowski,"
literatura dziecięca ",Zielona Sowa,"
8373890505 ","
Atlas w ciekawy i przystępny dla najmłodszych sposób prezentuje żyjące przed milionami lat dinozaury i inne gady prehistoryczne oraz ich fascynujący świat. Przedstawionych jest pięćdziesiąt osiem gatunków tych zwierząt wraz z krótkim opisem każdego z nich, zawierającym informacje o tym, w jakim środowisku żyły, czym się żywiły, jak zdobywały pożywienie itp. ",,"
2007-01-01 ","
2007-01-01 ","
24 ","
polski ",,"

Książka o dinozaurach to niemal bankowo trafiony prezent dla młodych miłośników przyrody. Ta publikacja charakteryzuje się solidnymi, grubymi stronami, wspaniałymi ilustracjami, licznymi faktami i ciekawostkami. Warto jednak być czujnym, bo ci najwięksi fani dinozaurów tylko czekają, by się do czegoś przyczepić ;) 

Książka o dinozaurach to niemal bankowo trafiony prezent dla młodych miłośników przyrody. Ta publikacja charakteryzuje się solidnymi, grubymi stronami, wspaniałymi ilustracjami, licznymi faktami i ciekawostkami. Warto jednak być czujnym, bo ci najwięksi fani dinozaurów tylko czekają, by się do czegoś przyczepić ;) 



Pokaż mimo to


;

Pouczający atlas dla dzieci 

Pouczający atlas dla dzieci 



Pokaż mimo to


",
"
Słownik japońsko-polski. 1006 znaków ",BratisŇāaw Iwanow,"
encyklopedie, sŇāowniki ",Wydawnictwo Akademickie Dialog,"
9788389899637 ","
SŇāownik japoŇĄsko-polski zawiera znaki kanji, kt√≥re obowińÖzujńÖ uczni√≥w japoŇĄskich szk√≥Ňā podstawowych (w klasach od pierwszej do sz√≥stej). Spis, obejmujńÖcy 1006 znak√≥w, zostaŇā przyjńôty przez japoŇĄskie Ministerstwo OŇõwiaty w 1982 roku. ",,"
2007-01-01 ","
2007-01-01 ","
182 ",,,,
"
Zarządzanie firmą, część 2 ",Arleta Chorąży,"
biznes, finanse ",Wydawnictwo Naukowe PWN,"
978-83-01-15272-7 ","
Zarządzanie firmą. Cz. 2 / [przekł. t. 2 Jan Anusz et al.]. Dla kadry zarządzającej: liderów i menedżerów, przedsiębiorców, a także studentów. Konsultacja i red. merytoryczna: Arleta Chorąży

Kolekcja ""Biznes"" to seria książek autorstwa ponad 200 ekspertów światowej klasy, m.in.: Philipa Kotlera, Charlesa Handy'ego, Warrena Bennisa Daniela Golemana, Christophera Bartletta. Adresowana jest do kadry zarządzającej: menedżerów, przedsiębiorców, a także studentów. W książkach znajdą się praktyczne rozwiązania, rady, przykładowe plany działania oraz informacje o nowych trendach w światowym biznesie. ","
Business : the ultimate resource ","
2007-01-01 ","
2007-01-01 ","
246 ","
polski ","
Jan Anusz ",,
"
Uleczenie zranień z przeszłości ",Don Schmierer,"
poradniki ",Koinonia,"
9788360124079 ","
Dlaczego dawne zranienia nadal sprawiają mi ból i wywołują cierpienieaBól jest częścią naszego życia. Jest niewielu ludzi na świecie, którzy nie doświadczyli głębokich zranień. Ból, bez względu na to, czy został spowodowany przez innych ludzi, okoliczności, czy też przez nasze własne złe decyzje a jest efektem zadanego nam cierpienia, a w konsekwencji powstania zranień. zranienia z kolei wpływają ",,"
2007-01-01 ","
2007-01-01 ","
170 ","
polski ",,,
"
Turystyka ",Władysław W. Gaworecki,"
biznes, finanse ",Polskie Wydawnictwo Ekonomiczne,"
8320816653 ","
Jest to już piąte, zmienione i rozszerzone wydanie poszukiwanego podręcznika akademickiego poświęconego zagadnieniom turystyki krajowej i międzynarodowej. ",,"
2007-01-01 ","
2007-01-01 ","
370 ","
polski ",,,
"
The Almost Moon ",Alice Sebold,"
kryminał, sensacja, thriller ",Picador,"
9780330451352 ","
Helen Knightly has spent a lifetime trying to win the love of a mother who had none to spare. And as this electrifying novel opens, she steps over a boundary she never dreamt she would even approach. But while her act is almost unconscious, it also seems like the fulfilment of a lifetime's buried desire. Over the next twenty-four hours, her life rushes in at her as she confronts the choices that have brought her to this crossroads. ",,"
2007-01-01 ",,"
291 ","
angielski ",,,
"
Masaż kobiety w ciąży i niemowlęcia ",Grzegorz Lewandowski,"
poradniki ",Annał,"
9788386971534 ","
Książka poświęcona jest masażowi kobiety w ciąży i w czasie połogu oraz masażowi niemowlęcia. Przeznaczona jest dla słuchaczy szkół masażu, studentów uniwersytetów medycznych, lekarzy, rodziców i wszystkich zainteresowanych tematem. Będzie pomocna dla wykładowców i słuchaczy szkół rodzenia. Zawiera informacje z zakresu: praktycznych i teoretycznych zasad prowadzenia masażu wskazań i przeciwwskazań do wykonania zabiegu zalecanych ćwiczeń gimnastycznych disgnostyki prenetalnej i dysmorfologicznej samokontroli gruczołów sutkowych. ",,"
2007-01-01 ","
2007-01-01 ","
192 ","
polski ",,,
"
Atlas roślin ogrodowych-100 roślin ",Angelika Throll,"
flora i fauna ",Delta W-Z,"
9788371755699 ","
Atlas stanowi inspirację i idealną pomoc dla początkujących i doświadczonych ogrodników. Krótkie teksty uzupełnione są barwnymi fotografiami. Liczne piktogramy ułatwiają szybkie zapoznanie się z wymaganiami roślin, terminem kwitnienia i barwą kwiatów. Okładka: miękka, ",,"
2007-01-01 ","
2007-01-01 ","
448 ","
polski ",,,
"
Dinozaury ",praca zbiorowa,"
hobby ",Agencja Wydawnicza Jerzy Mostowski,"
8372502404 ","
Miniencykloepedia stanowi kompendium wiedzy o czasach, w których na ziemi panowały dinozaury i gady ssakokształtne. Alfabetyczny układ książki pozwoli na systematyczne przyswajanie wiedzy o świecie ery mezozoicznej. MINIENCYKLOPEDIA to informacja na wyciągnięcie ręki zaprezentowana w bogatej szacie graficznej. Wygodny format i trwała oprawa pozwolą długo i bez obaw o zniszczenie korzystać z ksi ",,"
2007-01-01 ","
2007-01-01 ","
256 ","
polski ","
Marek Halczuk ",,
"
Rysunek postaci w projektowaniu mody ",Elissabetta Drudi,"
sztuka ",The Pepin Press,"
978-90-549-6137-6 ",,"
La Figura nella Moda ","
2007-01-01 ","
2007-01-01 ","
216 ","
polski ","
Jan Kowalski ",,
"
Darwinizm i ewolucja ",Józef Tyszkiewicz,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Dom Wydawniczy ''Ostoja'',"
9788360048474 ","
Książki Józefa hrabiego Tyszkiewicza, przedwojennego historyka, obrońcy wiary katolickiej i orędownika cywilizacji łacińskiej, są bardzo mało znane we współczesnej Polsce. W okresie komunizmu, w październiku 1951 roku, niektóre z jego prac (''Inkwizycja hiszpańska'' i ''Darwinizm a ewolucja'') pojawiły się w oficjalnym wykazie książek podlegających niezwłocznemu wycofaniu z bibliotek publicznych. Można się zatem domyślać, że wszystkie inne jego publikacje (choć nieoficjalnie) spotkał również taki sam los, ponieważ i one zawierały zdecydowanie antyateistyczne i antykomunistyczne treści. Z tej przyczyny cały jego dorobek pisarski uległ zapomnieniu. Po upadku PRL-u powstało wiele niezależnych wydawnictw, dzięki którym choć część książek dotychczas zakazanych, mogła trafić w ręce czytelników.

[...] Przy pojmowaniu i objaśnianiu faktów, każdy człowiek, czy to będzie wielki uczony, czy też prostak, analfabeta, przynosi zawsze pewną dozę zapatrywań własnych, subiektywnych: dlatego też, zawsze trzeba się starać sprawdzać, czy dana teoria dokładnie pasuje do faktów. Przy takim sprawdzeniu, zazwyczaj dochodzimy do wniosku, że to fakty są dobierane do teorii, nie zaś teoria wysnuwana z faktów. 
Rażącym przykładem takiej, zbyt spiesznie wyprowadzonej i uogólnionej teorii, opartej na zupełnie nieprawdziwym tłumaczeniu faktów, oraz wspieranej niczym nie uzasadnionymi hipotezami, służyć może słynna teoria Darwina i następnie cały kierunek, tak zwanego, ewolucjonizmu. Wskutek niesłychanej wprost propagandy, prowadzonej nie tyle przez uczonych, ile przez wrogów chrystianizmu, przez masonerię i wszystkie ciemne siły świata - teoria ta, bynajmniej nie nowa, bo już w piątym wieku przed Chrystusem głoszona przez Empedokla - rozprzestrzeniała się piorunująco szybko po całym świecie! Całe dwa pokolenia ludzkości zatruwane były we wszystkich szkołach i uniwersytetach błędami darwinistów, w ścisłym połączeniu z niskim, ohydnym kierunkiem materialistów. A i dotąd teorie te głoszone są jeszcze i gorąco bronione po świecie - u nas zaś przyjmowane niemal bez zastrzeżeń, przez wszystkich ''postępowców'', ''pozytywistów'' i... rzecz dziwna, całą niemal demokrację. ",,"
2007-01-01 ","
2007-01-01 ",,"
polski ",,"

To najcelniejsza broszura jaką czytałem. A czytałem sporo. 

To najcelniejsza broszura jaką czytałem. A czytałem sporo. 



Pokaż mimo to


;

Króciutka broszurka, która w prosty sposób obala mity darwinizmu, ewolucji człowieka, zwierząt i roślin! Warto przeczytać! 

Króciutka broszurka, która w prosty sposób obala mity darwinizmu, ewolucji człowieka, zwierząt i roślin! Warto przeczytać! 



Pokaż mimo to


",
"
Prace magisterskie i licencjackie. Wskazówki dla studentów ",Andrzej Pułło,"
poradniki ",LexisNexis,"
9788373345577 ","
Czwarte wydanie popularnego poradnika zostało poważnie zmienione. Wiele kwestii omówiono w sposób bardziej przystępny. Dodano też uwagi o pożytkach wynikających z istnienia Internetu i komputerowych edytorów tekstu. Tak jak w poprzednich wydaniach, tak i teraz, na końcu książki - w formie pewnej ilustracji - znalazły się wybrane fragmenty najlepszych prac dyplomowych, powstałych w ostatnim okresie na seminariach prowadzonych przez Autora. Tabela znaków korektorskich oraz wybrana literatura dopełniają opracowanie.


Prof. Andrzej Pułło jest profesorem na Wydziale Prawa i Administracji Uniwersytetu Gdańskiego. Od wielu lat prowadzi zajęcia seminaryjne na studiach magisterskich i licencjackich - prawniczych, administracyjnych i politologicznych. ",,"
2007-01-01 ","
2007-01-01 ","
126 ","
polski ",,,
"
SE7EN: Sloth ",Mike Kalvoda,"
komiksy ",Zenescope,,,,"
2007-01-01 ",,,"
angielski ",,,
"
Patologia. Seria Crash Course ",Bethan Goodman Jones,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Elsevier Urban & Partner,"
9788360290859 ","
Medycyna jest ogromną dziedziną wiedzy, a ostatnią rzeczą, której potrzebuje student przed zbliżającym się egzaminem, jest marnowanie czasu na poszukiwanie informacji w różnych źródłach, na zanurzanie się w materiale pełnym nieistotnych szczegółów.

Przy opracowywaniu Patologii. Crash Course autorzy wsłuchali się w głosy setek studentów ze świeżym doświadczeniem egzaminacyjnym i zgodnie z ich sugestiami przygotowali podręcznik dostosowany do potrzeb studentów XXI w.
Tak jak w poprzednich publikacjach tej serii, w Patologii połączono wiadomości z podstawowych nauk medycznych z informacjami klinicznymi, stworzono również bazę pytań i odpowiedzi niezwykle ułatwiającą powtórkę wiadomości. ","
Pathology ","
2007-01-01 ","
2007-01-01 ","
504 ","
polski ",,"

Chętnie odkupię tę książkę :) Jest mi pilnie potrzebna 

Chętnie odkupię tę książkę :) Jest mi pilnie potrzebna 



Pokaż mimo to


",
