title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Stonefather ",Orson Scott Card,"
fantasy, science fiction ",,"
9781596061941 ","
When Runnel leaves his mountain valley to head for the great city of the water mages, he has no idea of his own magical talents. But he soon finds that without meaning to, he complicates and then endangers the lives of everyone he comes to know and care about. For when it comes to magic, there are rules and laws, and the untrained mage-to-be must be careful not to tap into deep forces and ancient enmities. Other people might end up paying the price for his mistakes.

Stonefather is set in the same world as the multivolume Mithermages series, coming soon from Del Rey. ",,"
2008-01-01 ",,"
112 ","
 angielski ",,,
"
Rakieta Zielonej Doliny /Listonosz pat ",John Cunliffe,"
literatura dziecięca ",Egmont Polska,"
9788323732594 ","
Podczas szkolnej wycieczki na starą stację kolejową Julian i jego koledzy odkrywają zardzewiały parowóz. Listonosz Pat i Ted chcą uruchomić pociąg, a mieszkańcy miasteczka pomagają w remoncie stacji.lPat odkrywa, że koleją może dostarczyć pocztę bez względu na pogodę!Proszę wsiadać, drzwi zamykać!Wsiądź do Rakiety Zielonej Doliny razem z listonoszem Patem! Rok wydania: 2008, ",,"
2008-01-01 ","
2008-01-01 ","
12 ","
polski ",,"

Książka mało ciekawa, mojego synka zainteresowały tylko chwasty rosnące na starym dworcu kolejowym.. Obrazki tez mało ciekawe... 

Książka mało ciekawa, mojego synka zainteresowały tylko chwasty rosnące na starym dworcu kolejowym.. Obrazki tez mało ciekawe... 



Pokaż mimo to


",
"
Noddy. Poznajemy kolory ",Enid Blyton,"
literatura dziecięca ",Egmont Polska,"
9788323733515 ","
Zapraszamy do nauki z wesołym pajacykiem Noddy’m. Dzięki kolorowym książeczkom z kartonowymi stronami, maluchy szybko nauczą się kształtów, kolorów, liczb, poznają pory dnia i pogodę. Z sympatycznymi mieszkańcami Miasteczka Zabawek wszystko wydaje się proste! ",,"
2008-01-01 ","
2008-01-01 ",,"
polski ",,,
"
""Bardzo proszę pamiętać, że ja byłem przeciw"". Studia o Antonim Słonimskim ",Monika Ładoń,"
językoznawstwo, nauka o literaturze ",Wydawnictwo Uniwersytetu Śląskiego,"
978-83-226-1747-2 ",,,"
2008-01-01 ","
2008-01-01 ","
152 ","
polski ",,,
"
Trzecia nad ranem. Wiersze z lat 2006 - 2007 ",Ernest Bryll,"
poezja ",Księgarnia św. Jacka,"
9788370306083 ","
Trzecia nad ranem to najnowszy tom poezji tego znanego polskiego poety, tworzącego już 50 lat. Swój pierwszy tom wierszy, Wigilie wariata, wydał w 1958 r. ",,"
2008-01-01 ","
2008-01-01 ","
90 ","
polski ",,,
"
Bajkał i góry przybajkala ",Alicja (Wiącek) Łukowska,"
turystyka, mapy, atlasy ",Sklep Podróżnika,"
9788371360527 ","
Są miejsca, które wystarczy zobaczyć raz i zachować lub nie ich obraz pod powieką. Są inne, do których chciałoby się wracać wielokrotnie. Do nich należy wspaniałe jezioro w głębi Azji – pisał Olgierd Budrewicz przy okazji którejś z kolei wizyty nad Bajkałem. Bajkał rzeczywiście przyciąga, zachwyca, porusza i ma tę niezwykłą moc, która każe do niego wracać. Otoczenie niesamowitej przyrody, w którą można się zagłębiać, by poczuć jej ogrom i potęgę, różnorodność krajobrazów. Bajkał nigdzie nie jest taki sam… klimat zagubionych w tajdze wiosek, otwartość ich mieszkańców, poczucie oddalenia od reszty świata… Wszystko to tworzy tę niezwykłą atmosferę, którą każdy może odbierać w inny sposób.



Nad Bajkał można pojechać, żeby ruszyć z plecakiem w dzikie góry, powłóczyć się po najbardziej urokliwych zakątkach wybrzeży, napić się wody wprost z najczystszego jeziora świata i spróbować prawdziwego samogonu. By poznać kulturę żyjących obok siebie Buriatów i rosyjskich Sybiraków oraz dotknąć historii polskich zesłańców, którzy odcisnęli na tej ziemi trwały ślad swej pracy, wiedzy i umiejętności. Nad Bajkał można wybrać się nawet po to, żeby leżeć plackiem na plaży i opalać się, bo słońca jest tam więcej niż na czarnomorskiej riwierze! Wyjazd w te okolice nie spodoba się tylko tym, dla których w podróży liczy się przede wszystkim wygoda i którzy muszą mieć wszystko dopięte na ostatni guzik.



Mamy nadzieję, że niniejszy przewodnik będzie dobrze służył każdemu, kto zechce spojrzeć w błękitne oko Syberii.


W przewodniku:
- Irkuck i okolice;
- Wyspa Olchon;
- Góry Nadmorskie;
- Kolej Bajkalska;
- Chamar Daban;
- Dolina Tunkińska i Tunkińskie Golce;
- Ułan-Ude i okolice;
- Półwysep Święty Nos i okolice;
- Północne Przybajkale. ",,"
2008-01-01 ","
2008-01-01 ","
440 ","
polski ",,,
"
Žižek's Ontology: A Transcendental Materialist Theory of Subjectivity ",Adrian Johnston,"
filozofia, etyka ",Northwestern University Press,,"
Slavoj Žižek is one of the most interesting and important philosophers working today, known chiefly for his theoretical explorations of popular culture and contemporary politics. This book focuses on the generally neglected and often overshadowed philosophical core of Žižek’s work—an essential component in any true appreciation of this unique thinker’s accomplishment. 

            His central concern, Žižek has proclaimed, is to use psychoanalysis (especially the teachings of Jacques Lacan) to redeploy the insights of late-modern German philosophy, in particular, the thought of Kant, Schelling, and Hegel.  By taking this avowal seriously, Adrian Johnston finally clarifies the philosophical project underlying Žižek’s efforts. His book charts the interlinked ontology and theory of subjectivity constructed by Žižek at the intersection of German idealism and Lacanian theory.  Johnston also uses Žižek’s combination of philosophy and psychoanalysis to address two perennial philosophical problems: the relationship of mind and body, and the nature of human freedom. By bringing together the past two centuries of European philosophy, psychoanalytic metapsychology, and cutting-edge work in the natural sciences, Johnston develops a transcendental materialist theory of subjectivity—in short, an account of how more-than-material forms of subjectivity can emerge from a corporeal being. His work shows how an engagement with Žižek’s philosophy can produce compelling answers to today’s most vexing and urgent questions as inherited from the history of ideas.  ",,"
2008-01-01 ",,,"
angielski ",,,
"
The Art of Faeren & The Art of Morgan ",Adele Lorienne,"
albumy ",,,"
Two books in one! This artbook has no end, but two beginnings! Telling the tale of rival characters Faeren and Morgan through story synopsis and illustrations, both characters fight their way toward each other from opposite ends of the book. When you reach the middle, simply flip the book over and start from the other beginning! :) Includes 116 pages of full color paintings and black and white illustrations and sketches by Adele Lorienne and talented contributing artists, as well as exclusive art and WIPs, and bonus character progress charts. ",,"
2008-01-01 ",,"
116 ","
angielski ",,,
"
Herod Wielki - wielki budowniczy ",Piotr Stojanowicz,"
historia ",Wydawnictwo Wrocławskiej Księgarni Archidiecezjalnej TUM,"
9788374540841 ","
Rządy Heroda Wielkiego naznaczone były okrucieństwem i zbrodnią., które nie oszczędzały nawet jego rodziny. W niniejszej książce przedstawiono go jednak z zupełnie innej strony. To dzięki Herodowi odwiedzając dziś Ziemię Świętą możemy podziwiać wiele pięknych budowli. Z inicjatywy króla Judei powstało wiele wspaniałych pałaców, twierdz i akweduktów. W pracy omówiono wzniesione przez Heroda zabytki architektury, także te, które już nie istnieją. ",,"
2008-01-01 ","
2008-01-01 ","
123 ","
polski ",,,
"
Girlfriend, Vol.1 ",Court Betten,"
komiksy ",Delcourt,"
9782756013626 ",,"
ガールフレンド ","
2008-01-01 ",,"
205 ","
francuski ",,,
"
Elementy logiki matematycznej ",Jan Łukasiewicz,"
informatyka, matematyka ",Wydawnictwo Naukowe Uniwersytetu im. Adama Mickiewicza w Poznaniu,"
9788323218104 ","
Książka ukazała się po raz pierwszy w 1929 r. jako skrypt i do dziś jest jednym z lepszych wprowadzeń do logiki matematycznej. Zawiera interesujący wstęp filozoficzny, ciekawe uwagi historyczne, kompletny wykład logiki zdań w ujęciu aksjomatycznym, informacje o logice wielowartościowej i dowody wielu twierdzeń metalogicznych. Publikacja posiada również walory historyczne, ukazuje bowiem stan nauczania logiki w Polsce w okresie rozkwitu warszawskiej szkoły logicznej. Wielokrotnie wznawiana ma nie tylko wartości dokumentu historycznego, ale jest również dowodem wciąż aktualnych wyników naukowych. ",,"
2008-01-01 ","
2008-01-01 ","
206 ","
polski ",,"

Będąc po lekturze książki R. Piotrowskiego „Logika elementarna”, która jest pozycją bardziej dla humanistów, choć z inklinacjami logicznymi, niż dla matematyków, postanowiłem pogłębić moją znajomość logiki w jej matematycznej odmianie, korzystając z książki „Elementy logiki matematycznej” autorstwa polskiego mistrza logiki Jana Łukasiewicza (reprint z 1929 r.), dodatkowo zachęcony pozytywnymi recenzjami popełnionymi przez J. Woleńskiego oraz Z. Wolaka. Niestety, mój entuzjazm został szybko ostudzony.
Po pierwsze – język, mimo iż, jest to reprint książki z 1929 r., to wydał mi się on nazbyt archaiczny, momentami wręcz infantylny. Jako przykład przytoczę kilka „określeń”: „autorowie”, „matematyka jest ważna dla techniki i wynalazków”, „skombinować”, „najpoważniejszy z historyków”, „słówko „jeśli... to... „”, „któryby się nie opierał”, „dziś z logiki matematycznej wiemy”, „uprzytomnieniem sobie praw”, „krok dowodu ma legitymację”, „z jednego rzutu oka zorjentować się”, „symbolów”, „kłaść wyrażenie”, „dużo rozpraw z logiki matematycznej”. Oczywiście zdaje sobie sprawę, że zastosowany dyskurs i anachroniczne słownictwo nie musi przekreślać walorów dydaktycznych, to jednak w mojej opinii utrudnia samo czytanie, czasami nawet zrozumienie treści. Ponadto autor bywa niekonsekwentny w stosowaniu nomenklatury logicznej, np. raz stosuje określenie „reguła wnioskowania”, następnej stronie „schemat wnioskowania”; „reguła odrywania”, dalej „dyrektywa odrywania” 𝑒𝑡𝑐. Stosowanie równoważnej terminologii logicznej bez informowania o tym fakcie czytelnika może wprowadzać go w konfuzję i obniżać walor dydaktyczny, szczególnie jeśli jest on „logicznym” laikiem.
Po drugie – notacja beznawiasowa (będąca autorskim pomysłem Łukasiewicza) – jest najpoważniejszym zarzutem wobec tej książki, w mojej opinii całkowicie dyskredytującym ją jako książkę do nauki logiki matematycznej. Absolutnie nie zgodzę się z J. Woleńskim, że notacja ta jest bardziej „intuitywna”, uważam, że jest wręcz przeciwnie, obecnie egzystuje ona jako prawie w ogóle niestosowany relikt. To właśnie ta, największa, jej wada zaważyła na tym, że nie dokończyłem studiowania tej pozycji (poprzestając na ok. 70 stronach) z powodu notorycznie nieudanego tłumaczenia zastosowanej notacji na nawiasową, a tym samym obawiając się, że spowoduje to, że nauczę się błędnych informacji. Na tym więc poprzestanę niniejszą recenzję i nie odniosę się do książki holistycznie. Czas, który poświęciłbym na poprawną transkrypcję zastosowanej notacji na tradycyjną (nawiasową) poświęcę po prostu na zgłębianie bardziej aktualnych i przystępnych pozycji w tej tematyce (por. L. Borkowski, J. Słupecki, A. Grzegorczyk, R. Murawski, A. Rutkowski).
Oczywiście nie chciałbym, aby moja subiektywna recenzja niniejszej książki zniechęcała kogokolwiek do sięgnięcia po nią, ponieważ zdaję sobie sprawę, że może być to wartościowa pozycja, nie tylko ze względu na walory historyczne. Możliwe, że inni czytelnicy nie zniechęcą się zastosowaniem beznawiasowej notacji i docenią tę książkę, chociażby pod względem zastosowanej w niej ścisłości w wyprowadzaniu twierdzeń, która jest niewątpliwym jej atutem, i w zasadzie jedynie za to mogę podwyższyć jej ocenę do 5/10. 

Będąc po lekturze książki R. Piotrowskiego „Logika elementarna”, która jest pozycją bardziej dla humanistów, choć z inklinacjami logicznymi, niż dla matematyków, postanowiłem pogłębić moją znajomość logiki w jej matematycznej odmianie, korzystając z książki „Elementy logiki matematycznej” autorstwa polskiego mistrza logiki Jana Łukasiewicza (reprint z 1929 r.), dodatkowo... 

więcej



mniej





Pokaż mimo to


",
"
A Bóg będzie wszystkim we wszystkim.Apokatastaza Grzegorza z Nyssy. Tło, źródła, kształt koncepcji ",Wojciech Szczerba,"
religia ",WAM,"
9788375052145 ",,,"
2008-01-01 ","
2008-01-01 ","
358 ","
polski ",,,
"
Niezwykły Ursus ",Jerzy Domżalski,"
historia ",Ezdorat,"
978-83-926805-0-5 ","
Jerzy Domżalski jest historykiem i dziennikarzem. W 2002 roku wydał książkę ""Wiek XX w Ursusie"", które wzbudziła duże zainteresowanie czytelników. Była nagrodzona przez Towarzystwo Miłośników Historii, miała też dobre recenzje.

Zbiór felietonów historycznych ""Niezwykły Ursus"" jest kontynuacją ""XX wieku w Ursusie"". Stanowi II tom tamtej książki. Wydawnictwo ma nadzieję, że będzie przyjęty tak samo życzliwie. ",,"
2008-01-01 ","
2008-01-01 ","
162 ","
polski ",,"

Felietony pana Domżalskiego (ta oraz dwie pozostałe książki) są lekturą bardzo przyjemną, a do dają wiele komuś, kto chciałby poznać historię Ursusa. Okazuje się, że tutaj wiele niepozornych miejsc było świadkami niesamowitych wydarzeń. Polecam. 

Felietony pana Domżalskiego (ta oraz dwie pozostałe książki) są lekturą bardzo przyjemną, a do dają wiele komuś, kto chciałby poznać historię Ursusa. Okazuje się, że tutaj wiele niepozornych miejsc było świadkami niesamowitych wydarzeń. Polecam. 



Pokaż mimo to


",
"
The Oxford Dictionary of Literary Terms ",Chris Baldick,"
encyklopedie, słowniki ",Oxford University Press,"
978-0-19-920827-2 ","
The best-selling Oxford Dictionary of Literary Terms (formerly the Concise dictionary) provides clear, concise, and often witty definitions of the most troublesome literary terms from abjection to zeugma. It is an essential reference tool for students of literature in any language. It is now available in a new and expanded edition and includes increased coverage of new terms from modern critical and theoretical movements, such as feminism, and schools of American poetry, Spanish verse forms, life writing, and crime fiction. It includes extensive coverage of traditional drama, versification, rhetoric, and literary history, as well as updated and extended advice on recommended further reading and a pronunciation guide to more than 200 terms. New to this edition are recommended entry-level web links updated via the Dictionary of Literary Terms companion website. ",,"
2008-01-01 ",,"
357 ","
angielski ",,"

Świetny słownik, który ułatwia mi codzienną pracę. Nie muszę szperać w internecie i czytać obszernych definicji. Tutaj wszystko jest zwięzłe i konkretne. Polecam! Znajdziemy w nim większość podstawowych terminów oraz nazw gatunków literackich. 

Świetny słownik, który ułatwia mi codzienną pracę. Nie muszę szperać w internecie i czytać obszernych definicji. Tutaj wszystko jest zwięzłe i konkretne. Polecam! Znajdziemy w nim większość podstawowych terminów oraz nazw gatunków literackich. 



Pokaż mimo to


",
"
Znajdź kotka ",Felicity Brooks,"
literatura dziecięca ",Firma Księgarska Olesiejuk,"
9788375888331 ","
Maluchy będą miały świetną zabawę, szukając kotka ukrytego na stronach tej książeczki.
Opowiadanie o ilustracjach stanowi znakomitą okazję do rozwijania mowy dziecka. ","
Find the Kitten ","
2008-01-01 ","
2008-01-01  ","
12 ","
polski ","
K.M. Wiśniewski ",,
"
Dorsze, orły i leming ",Andrzej Grzyb,"
hobby ",Bernardinum,"
9788373806467 ","
Kolejna książka Andrzeja Grzyba tym razem dotyczy ona regionów północnych jak pisze autor (...) Jedziemy na bogatą północ pokłonić się morzu i górom, poszukać w fiordach pięknych ryb. Chodzi nam o dorsze i jedyne w swoim rodzaju fiordowe krajobrazy. Nowa przygoda wędkarska kolejne wrażenia z podróży i piękne zdjęcia. ",,"
2008-01-01 ","
2008-01-01 ","
128 ","
polski ",,,
"
Nie zdrada ",Lysander Spooner,"
filozofia, etyka ",Instytut Liberalno-Konserwatywny,"
9788388017186 ",,"
No Treason ","
2008-01-01 ","
2008-01-01 ","
90 ","
polski ","
Stefan Sękowski ",,
"
Ci jak cielak, Ć jak Ćmielów ",Małgorzata Strzałkowska,"
literatura dziecięca ",Hachette Polska,"
9788375750287 ",,,"
2008-01-01 ","
2008-01-01 ",,"
polski ",,,
"
zewnętrzne źródła finansowania działalności inwestycyjnej jednostek samorządu terytorialnego ",Wojciech Misterek,"
biznes, finanse ",Difin,"
9788372519955 ","
W książce przeprowadzono kompleksową analizę źródeł i procedur pozyskiwania przez jednostki samorządu terytorialnego środków obcych na anansowanie inwestycji. Przedstawiono zakres i zasady działalności inwestycyjnej gmin, powiatów i województw w kontekście m.in. ich zdolności kredytowej oraz metodologii ocen stosowanych przez banki komercyjne. Skoncentrowano się na charakterystyce poszczególnych modeli pozyskiwania środków na inwestycje: współanansowania przez kapitał prywatny (partnerstwo publiczno-prywatne, project anance) oraz zwrotnych źródeł anansowania (pożyczki, kredyty preferencyjne i komercyjne, obligacje komunalne). Omówiono także bezzwrotne źródła anansowania. W zakończeniu dokonano analizy determinant wyboru źródła anansowania inwestycji przez jednostki samorządowe. ",,"
2008-01-01 ","
2008-01-01 ","
176  ","
polski ",,"

Bardzo ciekawe podejście do tematu inwestycji samorządowych i źródeł ich finansowania. Dużo konkretów, cenne spostrzeżenia. Polecam. 

Bardzo ciekawe podejście do tematu inwestycji samorządowych i źródeł ich finansowania. Dużo konkretów, cenne spostrzeżenia. Polecam. 



Pokaż mimo to


",
"
Liar Game vol. 7 ",Shinobu Kaitani,"
komiksy ",Shueisha,"
4088775090 ",,,"
2008-01-01 ",,,"
japoński ",,,
"
Za rogatkami Poznania : 24 krótkie wycieczki w okolice Poznania ",Witold Gostyński,"
turystyka, mapy, atlasy ",Wydawnictwo Miejskie Poznania,"
9788375030457 ","
Za rogatkami Poznania : 24 krótkie wycieczki w okolice Poznania : przewodnik turystyczny ",,"
2008-01-01 ","
2008-01-01 ","
77 ","
polski ",,"

 Rzetelne propozycje na wypady poza Poznań. 

Rzetelne propozycje na wypady poza Poznań. 



Pokaż mimo to


",
"
Estetyka sztuka media ",Maria Jabłońska,"
językoznawstwo, nauka o literaturze ",Oficyna Wydawnicza ATUT,"
9788374323819 ","
Zamierzeniem tej książki jest współuczestniczenie szerokiego audytorium w namyśle nad tym, co zrobić, by edukacja mogła stanowić obszar mediacji pomiędzy przeestetyzowaną rzeczywistością wypełnioną wielością i różnorodnością tekstów kultury a jej odbiorcami. Ważne było też poszukiwanie kategorii pojawiających się w świecie estetyki, w świecie sztuki i w świecie mediów oraz uwypuklenie ważnych edukacyjnych aspektów na styku tej triady. Refleksja podjęta w tej książce może być inspiracją nie tylko dla pedagogów. ",,"
2008-01-01 ","
2008-01-01 ","
218 ","
polski ",,,
"
Święta Liturgia św. Jana Złotoustego ",Jan Chryzostom (św.),"
religia ",Orthdruk,"
978-83-89396-29-7 ","
Słowo Eucharystia po grecku oznacza dziękczynienie. Liturgia eucharystyczna jest więc dziękczynną ofiara przynoszoną przez ludzi Bogu za Jego zbawienną ofiarę na Krzyżu, która przywróciła nam nadzieje na życie wieczne.
Słowa 7. Ewangelii św. Jana: „Kto spożywa Ciało Moje i pije Krew Moją, ten ma żywot wieczny, a Ja go wskrzeszę w dniu ostatecznym /Jan 6, 54/” - mówią nam, że Eucharystia jest zalążkiem zmartwychwstania, źródłem życia wiecznego, naszej przemiany i przebóstwienia. Przystępując do Eucharystii przyjmujemy Ciało Jezusa Chrystusa nie zmarłego, lecz zmartwychwstałego. Dlatego uczestnicząc w Eucharystii, pozyskujemy nowe siły do nowego życia. Eucharystia odnawia w nas życie duchowe, prowadząc do przemiany i naszego osobistego zmartwychwstania. Każda Święta Liturgia jest więc miejscem zjednoczenia ze Zmartwychwstałym Jezuem Chrystusem. Ojcowie pierwszych wieków (św. Jan Złotousty, św. Bazyli Wielki) mówili nawet, że Pascha chrześcijańska sprawowana jest nie tylko raz w roku, lecz co niedzielę, a nawet kilkakrotnie: trzy, cztery razy w tygodniu traktowali ją bowiem jako ofiarę eucharystyczną. ",,"
2008-01-01 ","
2008-01-01 ","
96 ","
polski ",,,
"
100 cudów Chin ",praca zbiorowa,"
literatura podróżnicza ",Elipsa,"
9788324595426 ","
Zainteresowanie Chinami stale rośnie. Ten egzotyczny i niezwykły kraj o największej liczbie ludności otwiera swe rynki na świat, ale także szeroko otwiera się dla turystów. Chiny to jedna z najstarszych kultur z olbrzymią ilościa bezcennych zabytków. Oprócz znanych miast jak Pekin czy Szanghaj, książka ta przedstawia wiele miejsc zupełnie nieznanych, o wielkiej urodzie krajobrazu lub stanowiących niezwykłe pamiątki tej starej cywilizacji. Poznajemy na przykład matriarchalną społeczność Mosuo, rękodzieła o tysiącletniej tradycji, do dziś kontunuowane, królewską porcelanę i wiele, wiele innych cudów Chin. ","
100 Wonders of China ","
2008-01-01 ","
2008-01-01 ","
208 ","
polski ","
Marcin Jacoby ",,
"
Czekolada: Przewodnik po światowych markach czekolady ",Chantal Coady,"
kulinaria, przepisy kulinarne ",MWK Sp. z o.o.,"
9788361065180 ",,,"
2008-01-01 ","
2008-01-01 ",,"
polski ",,,
"
Gdzie tataraki, gdzie jerzyki ",Stanisław Modrzewski,"
literatura piękna ",Oskar,"
9788389923363 ","
Stanisław Modrzewski opublikował szkice o twórczości autora Lorda Jima oraz monografię Autorska świadomość systemów a warsztat literacki Conrada.
Krąg jego zainteresowań badawczych obejmuje dwudziestowieczną prozę i poezję brytyjską, w szczególności zaś, obok Conrada, twórczość Grahama Greene'a, Williama Empsona, Seamusa Heaneya oraz Petera Ackroyda i Grahama Swifta. ","
Gdzie tataraki, gdzie jerzyki ","
2008-01-01 ","
2008-01-01 ","
156 ","
polski ",,"

Obrazy dzieciństwa i młodości opisane pięknym literackim językiem, barwnym i ciepłym. Uroki Żuław i okolic rodzinnego miasta rysują się kolorami wspomnień, tataraków i światła słońca oświetlającego każdą z tych rzeczy. 

Obrazy dzieciństwa i młodości opisane pięknym literackim językiem, barwnym i ciepłym. Uroki Żuław i okolic rodzinnego miasta rysują się kolorami wspomnień, tataraków i światła słońca oświetlającego każdą z tych rzeczy. 



Pokaż mimo to


",
"
Liturgia prawosławna ",Elżbieta Smykowska,"
religia ",Wydawnictwo Księży Werbistów VERBINUM,"
978-837-192-365-4 ","
Mały słownik liturgii prawosławnej obejmuje hasła dotyczące celebracji i rodzajów Liturgii eucharystycznej, ksiąg i przyborów liturgicznych, szat duchowieństwa, ewnętrznej i wewnętrznej przestrzeni sakralnej, jaką jest cerkiew, sakramentów, a także postaw, pokłonów, kalendarza liturgicznego, świąt, w tym najważniejszego – Paschy (Wielkanocy). Liturgia prawosławna jest niezmiernie bogata i słownik jedynie w pewnej mierze może przybliżyć jej wielorakie aspekty i różnorodne treści, i nie powtarzalne piękno. Może jednak stanowić pierwszy krok w kierunku jej bliższego poznania. ",,"
2008-01-01 ","
2008-01-01 ","
100 ","
polski ",,,
"
Przymierze oblubieńczej miłości ",Franciszek Blachnicki,"
religia ",Światło-Życie,"
9788375350074 ",,,"
2008-01-01 ","
2008-01-01 ",,"
polski ",,,
"
KOLONIA WILEńSKA ",Ryszard Filipowicz,"
powieść historyczna ",Oficyna Wydawnicza RYTM,"
9788373993228 ","
zbiorowym bohaterem tej książki jest społeczność osady Kolonia Wileńska, która w lipcu 1944 roku, podczas Operacji \&& Ostra Brama\&& walk oddziałów Armii Krajowej z Niemcami o Wilno ",,"
2008-01-01 ","
2008-01-01 ","
176 ","
polski ",,,
"
Idee z pierwszej ręki. Antologia najważniejszych tekstów „Europy” - sobotniego dodatku do „Dziennika” ",praca zbiorowa,"
nauki społeczne (psychologia, socjologia, itd.) ",Ringier Axel Springer Polska,"
978-83-7558-254-3 ","
""Idee z pierwszej ręki"" to publikacja podsumowująca spory ideowe ostatnich lat. Składa się z pięciu rozdziałów, które poruszają takie zagadnienia jak porównanie polityk Unii Europejskiej i USA, rolę religii we współczesnym świecie, kwestie ideologii, zagadkowe plany Rosji czy wreszcie dylematy III i IV RP.

Książka powstała pod redakcją redaktora naczelnego DZIENNIKA Roberta Krasowskiego i szefa Europy Macieja Nowickiego. Wyboru tekstów dokonali Cezary Michalski i Maciej Nowicki. W ""Ideach z pierwszej ręki"" znalazły się publikacje oraz zapisy rozmów z najwybitniejszymi publicystami, myślicielami i socjologami naszych czasów. Wśród nich m.in. Alain Besancon, Francis Fukuyama Niall, Ferguson, Emmanuel Todd, Guy Sorman, Richard Rorty, Edward O. Willson. ",,"
2008-01-01 ","
2008-01-01 ","
395 ","
polski ",,,
"
Koktajle z fantazją ",Bibiana Behrendt,"
kulinaria, przepisy kulinarne ",Muza,"
9788374955256 ","
Koktajle są kolorowe, smaczne i na czasie. Czy przygotowanie ich jest skomplikowanea Oczywiście, że nie. Wystarczy sięgnąć po ogólno dostępne, popularne i proste składniki. Wszystko to, co serwowane jest w modnych lokalach, możemy podać też w domu. W tej książce znaleźć można podstawową wiedzę na temat miksowania i ponad 200 przepisów na drinki klasyczne, tropikalne, long drinki, Smoothies oraz koktajle na dzień po. zachęcamy do zabawy w barmana. To proste, radosne i niezbyt absorbujące zajęcie. zapraszamy do zwariowanego świata koktajli. Bądźcie odważni i bawcie się dobrze! ",,"
2008-01-01 ","
2008-01-01 ","
144 ","
polski ",,"

Ciekawa książka, z której można czerpać inspiracje, zrobić wymyślne ( ale na prawdę proste) drinki.
Miła do przeglądania zawsze w wolnej chwili.
Bardzo ładna szata graficzna, rysunki każdego drinka, opisy pomocne, pisane prostym językiem, opis przyrządów i innych bajerów;))
Jedynym minusem jest to, że spora część alkoholi wykorzystywana do drinków z tej książki jest baaardzo droga. 

Ciekawa książka, z której można czerpać inspiracje, zrobić wymyślne ( ale na prawdę proste) drinki.
Miła do przeglądania zawsze w wolnej chwili.
Bardzo ładna szata graficzna, rysunki każdego drinka, opisy pomocne, pisane prostym językiem, opis przyrządów i innych bajerów;))
Jedynym minusem jest to, że spora część alkoholi wykorzystywana do drinków z tej książki jest... 

więcej



mniej





Pokaż mimo to


",
"
Kuba. Tomek i przyjaciele ",Wilbert Vere Awdry,"
literatura piękna ",Egmont Polska,"
9788323723431 ","
Losy Tomka, wesołej lokomotywy, od ponad 60 lat śledzą dzieci na całym świecie. Ich autorem jest Reverend Awdry, który początkowo opowiadał wymyślone historyjki o pociągach swojemu choremu synowi. ",,"
2008-01-01 ","
2008-01-01 ","
32 ","
polski ",,,
"
Inny i obcy w kulturze. Część 3 ",Paweł Kuciński,"
biznes, finanse ",Instytut Badań Literackich PAN,"
9788361552031 ","
Obcy Obecny. Literatura, sztuka i kultura wobec inności. Prace składające się na ten obszerny tom czyta się z prawdziwym i narastającym w trakcie lektury zainteresowaniem. Jest się ciekawym, gdzie jeszcze, i w jakiej postaci, ich autorki i autorzy odkrywają problematykę obcego czy innego, i w jaki sposób pogodzą ją z innymi aspektami analizowanych utworów. Poszczególne prace odznaczają się pod tym względem ogromną i zaskakującą różnorodnością. ",,"
2008-01-01 ","
2008-01-01 ","
304 ","
polski ",,,
"
Przygody Maćka anioła ",praca zbiorowa,"
literatura dziecięca ",Wydawnictwo Diecezjalne i Drukarnia w Sandomierzu,"
9788325700386 ","
Maciek Anioł dopiero kształci się na anioła stróża. Pod czujnym okiem św. Piotra nabiera pierwszych szlifów. I chociaż jest trochę roztrzepany - ma dobre serce. Dlatego przeżywa wiele zabawnych, choć i momentami wzruszających przygód. ","
Przygody Maćka anioła ","
2008-01-01 ","
2008-01-01 ","
94 ","
polski ",,"

Maleńki aniołek musi już zaczynać swoją pracę jako anioł stróż. Na razie jednak dostał parę przypadkowych zadań. No, może i przypadkowych, ale bardzo trudnych...
Kto potrafi na przykład rozchmurzyć dziewczynkę po tym, jak jej tata się rozwiódł? I to anioł który nosi kolorowe skarpetki i wielkie, okrągłe okulary? A jednak! 

Maleńki aniołek musi już zaczynać swoją pracę jako anioł stróż. Na razie jednak dostał parę przypadkowych zadań. No, może i przypadkowych, ale bardzo trudnych...
Kto potrafi na przykład rozchmurzyć dziewczynkę po tym, jak jej tata się rozwiódł? I to anioł który nosi kolorowe skarpetki i wielkie, okrągłe okulary? A jednak! 

Oznaczone jako spoiler 

Pokaż mimo to


",
