title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Miasto z wizją : Poznań w dwudziestoleciu międzywojennym ",Danuta KsińÖŇľkiewicz-Bartkowiak,"
albumy ",Wydawnictwo Miejskie Posnania,"
9788375030716 ",,,"
2009-01-01 ","
2009-01-01 ",,,,,
"
PoMazaniec ",Olgerd Dziechciarz,"
literatura piękna ",Mamiko,"
9788360224434 ","
Książka to zbiór krótkich opowiadań. Wszystkie toczą się ponad 30 lat temu w olkuskiej dzielnicy Mazaniec. Są napisane prostymi słowami.- Zapisywałem przebłyski pamięci dziecka, jakie mi jeszcze zostały - twierdzi Dziechciarz. Są tam wspomnienia o zabawach z kolegami i psotach, jakie kilkuletni Olgerd czynił. Są wspomnienia o chwilach, które najbardziej poruszyły małego chłopca. 

Wiele historyjek opowiada o ludziach. Są oni przedstawieni bez żadnego retuszu. Gosposia z jednego z domów, obściskuje się z jakimś gościem w lesie. Stara Kajdowa małym dzieciom wydaje się tak stara, że kopią jej grób, a Maciek, miejscowy chuligan, wzbudza w nich olbrzymi respekt. Jest też wspomnienie o pierwszym pocałunku z Renią. Wiele z opisanych osób mieszka nadal na Mazańcu. Odnajdą siebie w książce Dziechciarza. ",,"
2009-01-01 ","
2009-01-01 ","
82 ","
polski ",,,
"
Poradnik księżycowy ",Miłosława Krogulska,"
ezoteryka, senniki, horoskopy ",Świat Książki,"
9788324712328 ",,,"
2009-01-01 ","
2009-01-01 ","
192 ","
polski ",,,
"
Skarby ludzkości. Dziedzictwo dokumentacyjne UNESCO. Książki, rękopisy, partytury, archiwa fotograficzne, dźwiękowe i filmowe. ",praca zbiorowa,"
historia ",Mak,"
9783939991335 ","
Opr√≥cz Listy Ňöwiatowego Dziedzictwa, sŇāuŇľńÖcej ochronie zabytk√≥w kultury i przyrody, UNESCO prowadzi r√≥wnieŇľ rejestr wybranych zabytk√≥w dokumentacyjnych: ""Memory of the World"" (Pamińôńá Ňöwiata). Celem tego programu UNESCO jest zachowanie dokument√≥w bńôdńÖcych Ňõwiadectwem kluczowych wydarzeŇĄ politycznych, spoŇāecznych, religijnych, kulturalnych i historycznych: stanowińÖcych punkty kulminacyjne oraz momenty zwrotne w dziejach ludzkoŇõci.
Rejestr obejmuje obecnie 158 dokument√≥w z caŇāego Ňõwiata. ",,"
2009-01-01 ","
2009-01-01 ","
160 ",,,"

PrzeczytaŇāem ksińÖŇľkńô z ciekawoŇõci. Sporo dobrej jakoŇõci forografi, maŇāo tekstu. Czyta sie jńÖ szybko, ale przeczytane informacje szybko wypadajńÖ z gŇāowy. Mimo wszystko polecam jesli ktoŇõ chciaŇāby sińô dowiedzieńá co nieco o kulturalnym dziedzictwie Ňõwiatowym zatwiedzonym przez UNESCO 

PrzeczytaŇāem ksińÖŇľkńô z ciekawoŇõci. Sporo dobrej jakoŇõci forografi, maŇāo tekstu. Czyta sie jńÖ szybko, ale przeczytane informacje szybko wypadajńÖ z gŇāowy. Mimo wszystko polecam jesli ktoŇõ chciaŇāby sińô dowiedzieńá co nieco o kulturalnym dziedzictwie Ňõwiatowym zatwiedzonym przez UNESCO 



PokaŇľ mimo to


",
"
Jak Żabcio został rycerzem ",Mariusz Niemycki,"
literatura dziecięca ",Skrzat,"
978-83-89310-09-5 ","
""Przymknął oczy i zachrapał..."", czyli wierszowana opowieść o tym, jak Żabcio został rycerzem... we śnie. ",,"
2009-01-01 ","
2009-01-01 ","
48 ","
polski ",,,
"
Za kulisami spektaklu ",Marek Sokołowski,"
popularnonaukowa ",Wydawnictwo Adam Marszałek,"
9788376113746 ","
Media często oskarżone są o manipulację lub też sprzyjanie określonej opcji politycznej. Następuje powolny proces nazywany mediatyzacją polityki. Coraz częściej w publicystyce oraz w naukowych opracowaniach pojawiają się sformułowania typu: scena polityczna, polityczni aktorzy, rządzący się własną dramaturgią. ",,"
2009-01-01 ","
2009-01-01 ","
290 ","
polski ",,,
"
Berlin Tales ",Inka Bach,"
literatura piękna ",Oxford University Press,"
9780199559381 ","
Evocative stories from contemporary and twentieth-century Berlin that will enchant the visitor and armchair traveller alike
Photographs, a map, and a timeline will complement the stories and create a literary tour of Berlin
Includes some stories translated for the first time - and showcases the best new writing from the boom in German short stories
Provides new perspectives on German history through the twentieth century ",,"
2009-01-01 ",,"
240 ","
angielski ",,"

Jak to zwykle bywa ze zbiorami - nierówno, można tu znaleźć i opowiadania perełki, i zupełne nieporozumienia, ale to, co boli mnie najbardziej, to to, że w tych opowiadaniach prawie nie ma miasta. ""Z marszu"" mogłabym wymienić przynajmniej pięciu autorów, których teksty stanowią piękny portret Berlina różnych epok i zostawiają mniej niedosytu niż zbiorek pań Constantine i Marven, ale wiadomo - wybór tekstów do zbiorów i antologii to sprawa subiektywna. 

Zaczyna się nieźle - od Doblina, Kracauera i dwóch jadowitych, ciętych, celnych miniaturek Tucholsky'ego, które wprowadzają nas w czasy upadku Republiki Weimarskiej. To przecież czasy najbardziej symboliczne dla Berlina i chyba najbardziej dla miasta ""brandingowe"", a tempo opowiadań wyraźnie zwalnia. 
Jest jeszcze śliczne, wzruszające i bardzo subtelne opowiadanie Kunerta o pogromach, ale potem zaczyna się sinusoida: sentymentalne opowiadanko Schnurrego o kradzieży drzewka z miejskiego parku w czasach Wielkiego Kryzysu, żeby zrobić sobie choinkę, kilka słów Johnsona o sentymencie do metra, a potem nagle wspaniały popis flaneuryzmu w najlepszym stylu Moniki Maron. 
I znowu: nudnawe opowiadanie o ucieczce z NRD widzianej oczami dziecka (Julia Franck) i historia artystycznego gastarbeitera z Turcji (Sevgi). 
Koszmarnie irytująca, ale wciąż charakterna historyjka o squattersach Inke Bach i w najgorszym stylu banalna opowiastka Groschner o tym, jak pena para cofa się w czasie do nalotów pod koniec wojny i porównuje obecny wygląd miejsc z aktualnym. 
Małe tableau z drobnym żulikiem w metrze Banciu i znowu przegadana, ale i intrygująca opowieść o nieśmiałym uczuciu rodzącym się na tle ""alternatywnej"" i artystowskiej grupki znajomych (Boehning i do pewnego stopnia też Roggla). 
I znowu: wspaniałe miejskie pejzaże (Schley), zaprawione ciętym dowcipem (Kaminer) przy szkicach, w których nie bardzo wiadomo, po co powstały (Grunbein) albo opowiadaniach ciekawych, ale nijak mających się do tematu (historia złodziejki spermy autorstwa Draesner). 

Berlin jest, w gruncie rzeczy, miastem na ogół architektonicznie nieciekawym, ale ma świetną markę i inne walory, którymi rekompensuje nudnawą miejską architekturę. Z kolei zbiorek odcinający kupony od marki miasta jest odwrotnością tego zjawiska: kusi nazwą, ale nie zostawia w pamięci żadnych wrażeń. 

Jak to zwykle bywa ze zbiorami - nierówno, można tu znaleźć i opowiadania perełki, i zupełne nieporozumienia, ale to, co boli mnie najbardziej, to to, że w tych opowiadaniach prawie nie ma miasta. ""Z marszu"" mogłabym wymienić przynajmniej pięciu autorów, których teksty stanowią piękny portret Berlina różnych epok i zostawiają mniej niedosytu niż zbiorek pań Constantine i... 

więcej



mniej





Pokaż mimo to


",
"
Pozwólmy przemówić miłości - 102 myśli dla zabieganych ",Zbigniew Sobolewski,"
religia ",Wydawnictwo Sióstr Loretanek,"
9788372573728 ","
Coraz więcej osób nie ma czasu na czytanie długich książek. Czasem jednak wystarczy kilka zdań, chwila przerwy w codziennym zabieganiu, żeby odzyskać siłę i chęci do życia. Jeśli nosisz w sobie głód spotkania – Boga, drugiego człowieka, samego siebie – pozwól przemówić tej miłości, której pragniesz. Zebrane w tym tomiku myśli, owoc modlitwy, życiowego doświadczenia i życzliwego nastawienia do każdej osoby, pomogą zatrzymać się i przypomnieć sobie, co naprawdę jest ważne. Piękna i nowoczesna szata graficzna stanowi dodatkowy atut tej książeczki. Doskonały prezent dla kogoś, kogo kochasz, lubisz, komu dobrze życzysz. ",,"
2009-01-01 ","
2009-01-01 ","
120 ","
polski ",,,
"
Nauczyciel wychowawca w szkole waldorfskiej. Wprowadzenie w specyfikę pracy ",Helmut Eller,"
nauki społeczne (psychologia, socjologia, itd.) ",Oficyna Wydawnicza Impuls,"
9788373087866 ","
Książka w swojej obecnej formie zwraca się przede wszystkim do rodziców, którzy zapisali dziecko do szkoły waldorfskiej i chcieliby uzyskać rozeznanie w zakresie działania nauczyciela wychowawcy. Pragnie ona stać się dla Czytelników źródłem informacji oraz zachętą do współpracy ze szkołą. Równocześnie może być traktowana jako swoisty przewodnik po pierwszych ośmiu latach szkolnej nauki. Podczas tych lat nauczyciel wychowawca w szkole waldorfskiej naucza, prowadzi i opiekuje się „swoją” klasą i w tym czasie wewnętrznie bardzo mocno zżywa się z dziećmi i ich rodzicami. Kolejne klasy – lata nauki z coraz to nowymi cyklami zajęć, zadaniami i ciągłymi zmianami rozwojowymi dzieci – przedstawiłem w taki sposób, by Czytelnik w miarę możliwości mógł się „wczuć” w różne sytuacje i ostatecznie stworzył sobie własny obraz nauczyciela wychowawcy i jego pracy. Każda kolejna klasa ze swoją specyfiką została przedstawiona jako pewna zamknięta całość – od pierwszego zebrania rodziców jeszcze przed rozpoczęciem zajęć szkolnych aż po zakończenie ósmego roku nauki. ","
Der Klassenlehrer an der Waldorfschule. Einfuhrung in ein Berufsbild ","
2009-01-01 ","
2009-01-01 ",,"
polski ","
Michał Głażewski ",,
"
Wisła. Trasy spacerowe. Przewodnik turystyczny. ",Franciszek Drewniok,"
turystyka, mapy, atlasy ",Galeria Na Gojach,"
9788360551189 ","
Wczasowiczu! Turysto! Jeśli wybrałeś Wisłę jako miejsce Twojego wypoczynku lub masz zamiar do nas przyjechać, proponujemy abyś pospacerował opisanymi w przewodniku trasami. Być może przechodziłeś już tędy nieraz, ale spróbuj jeszcze raz, tym razem otwierając przewodnik, a dowiesz się dużo ciekawych rzeczy, które powiększą Twoje wiadomości o Wiśle.
Przewodnik przeznaczony jest przede wszystkim dla odpoczywających w Wiśle i okolicy wczasowiczów oraz dla przyjeżdżających w nasz rejon ""weekendowiczów"". Przejście tras spacerowych opisanych w niniejszym przewodniku nie wymaga specjalnego przygotowania kondycyjnego. Można je pokonywać w całości lub na raty. Trasy turystyczne po okolicznych górach opisane są w innych przewodnikach, a w tym tylko wzmiankowane. ",,"
2009-01-01 ","
2009-01-01 ","
116 ","
polski ",,"

Wczoraj dodawałem tu świetną książkę ""Od wsi do uzdrowiska. Dziedzictwo architektoniczne Wisły"". Zaraz potem spojrzałem czy w serwisie jest uwzględniona druga dobra pozycja o Wiśle, od której zaczynałem pogłębianie swojej wiedzy--książka Franciszka Drewnioka. Nie było, zatem naprawiam ten błąd.
Z książki dowiemy się podstaw rysu historycznego Wisły, poznamy zasłużone osobistości, dowiemy się gdzie obejrzeć drewniane wille, kościółki, zameczek prezydenta, wiadukty, cmentarz na Groniczku, a przede wszystkim poznamy trasy spacerowe po szczytach otaczających dolinę miasta (15 zaproponowanych tras, w tym chyba 11 górskich). Wśród tych tras bardzo ciekawy jest spacer na Krzywy, skąd widać doskonałą panoramę centrum Wisły, a podejście niestety nie jest znakowane żadnym szlakiem.
Była to pierwsza sensowna książka o Wiśle, jaką znalazłem w miejscowym oddziale PTTK (zameczek Habsburgów na Lipowej) w 2011r. Obecnie można ją dostać w każdym punkcie z książkami w mieście i wraz z mapą turystyczną (np. wyd Compass) stanowi solidne uzbrojenie dla turysty i nie widziałem dotąd dla niej alternatywy (książka D. Konarzewskiego jest już skierowana do bardziej zaawansowanych czytelników, raczej nie na ""pierwszy rzut"" i nie ma w niej opisów tras spacerowych po górach). Znalazłem w książce również pewne niedociągnięcia (po lekturze książki D. Konarzewskiego), np. willa Renia została ochrzczona willą Janka (która już nie istnieje; obie tworzyły kompleks), ale to naprawdę drobiazgi, które zostawmy dla ""fachowców"" a wierzę, że zostaną poprawione w kolejnych wydaniach czego autorowi życzę.
Kto chciałby z autorem porozmawiać i wymienić opinie--taka możliwość istnieje gdyż autor prowadzi bloga (adres podaję w opisie autora). 

Wczoraj dodawałem tu świetną książkę ""Od wsi do uzdrowiska. Dziedzictwo architektoniczne Wisły"". Zaraz potem spojrzałem czy w serwisie jest uwzględniona druga dobra pozycja o Wiśle, od której zaczynałem pogłębianie swojej wiedzy--książka Franciszka Drewnioka. Nie było, zatem naprawiam ten błąd.
Z książki dowiemy się podstaw rysu historycznego Wisły, poznamy zasłużone... 

więcej



mniej





Pokaż mimo to


",
"
Rok 17. Fotokronika. W kręgu Słowian ",Jan Paweł II (papież),"
powieść historyczna ",Biały Kruk,"
978-83-7553-068-1 ","
Album opowiada o wydarzeniach, jakie miały miejsce pomiędzy 16 października 1994 a 15 października 1995. W tym czasie Ojciec Święty Jan Paweł II szczególny nacisk położył na pielgrzymowanie do krajów słowiańskich, odwiedzając Czechy, Polskę i Słowację. W trakcie tych podróży kanonizował 5 błogosławionych – Jana Sarkandra, Zdzisławę z Lemberku i trzech męczenników koszyckich. Stawiając te postaci za wzór, zwracał uwagę, że również w nowych czasach, odzyskanej po dziesiątkach lat komunistycznego zniewolenia wolności, trzeba dochować wierności Panu Bogu i przestrzegać Jego przykazań. 

Przebywając w Watykanie oraz podróżując do innych krajów (Filipiny, Papua-Nowa Gwinea, Australia, Sri Lanka, Belgia, Kamerun, RPA, Kenia, USA), Papież beatyfikował 23 sług Bożych. Podczas tego roku pontyfikatu odbył się X Światowy Dzień Młodzieży w Manili, który zgromadził największą w historii rzeszę młodych ludzi – 4 mln. Jan Paweł II po raz kolejny przemawiał na forum ONZ domagając się sprawiedliwego podziału dóbr i równości praw dla narodów. W czasie podróży na Czarny Ląd przekazał posynodalną adhortację „Ecclesia in Africa” oraz wziął udział w sesjach celebracyjnych Specjalnego Zgromadzenia Synodu Biskupów poświęconego Afryce. W ramach swych pielgrzymek po Włoszech Ojciec Święty odwiedził m.in. Sycylię, Loreto i Trydent. Siedemnasty rok pontyfikatu, podczas którego opublikowana została encyklika „Ut unum sint” wzywająca chrześcijan do jedności, zakończyły obchody 30-lecia Vaticanum II 

Album ten, podobnie, jak pozostałe z 27-tomowej serii „Dzieje Wielkiego Pontyfikatu 1978-2005” cechuje wysoki poziom edytorski. Znakomitym i niepowtarzalnym zdjęciom Arturo Mariego towarzyszą fragmenty papieskich tekstów – przemówień, homilii, rozważań, katechez i dokumentów. ",,"
2009-01-01 ","
2009-01-01 ","
200 ","
polski ",,,
"
„Kocha się raz?” Miłość w relacjach partnerskich i rodzinnych ",Wojciech Muszyński,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo Adam Marszałek,"
9788376113494 ","
Opracowanie to obejmuje wielostronne ujęcie miłości partnerskich, małżeńskich i rodzinnych i stanowić będzie dobre uzupełnienie na rynku wydawniczym w obszarze socjologicznym i pedagogicznym, ujmując wielopostaciowość miłości międzyludziej i jej zagrożenia we współczesnych czasach.
fragment z receznji prof. dr. hab. Henryka Cudaka ",,"
2009-01-01 ","
2009-01-01 ","
435 ","
polski ",,,
"
Kandydat na ministranta ",Stanisław Szczepaniec,"
religia ",Rhema,"
8389711613 ",,,"
2009-01-01 ","
2009-01-01 ","
180 ","
polski ",,,
"
Postępowanie administracyjne, egzekucyjne i sądowoadministracyjne ",Krzysztof Chorąży,"
biznes, finanse ",Wolters Kluwer Polska,"
9788376013565 ","
Stan prawny na 1.12.2008 r. Niniejszy podręcznik, którego autorami są pracownicy naukowi i praktycy, przeznaczony jest dla studentów prawa oraz administracji. Przedmiotem wykładu jest ogólne postępowanie administracyjne oraz inne postępowania normowane przepisami ustaw szczególnych. Rozważania autorów utrzymane są w konwencji wykładni przepisów o postępowaniu administracyjnym, egzekucyjnym w administracji oraz przed sądami administracyjnymi, wzbogaconej poglądami doktryny prawa publicznego. Autorzy powołują w podręczniku liczne orzeczenia Sądu Najwyższego i Naczelnego Sądu Administracyjnego. Nadaje to opracowaniu dodatkowy walor, polegający na wskazaniu praktyki stosowania przepisów kodeksu postępowania administracyjnego. Okładka: miękka, Rok wydania: 2009, ",,"
2009-01-01 ","
2009-01-01 ","
308 ","
polski ",,,
"
Filip czarodziej ",Ada Paneczko,"
literatura piękna ",WAM,"
9788375054118 ","
Rymowana historyjka z zaskakującym morałem o małym chłopcu zafascynowanym czarami, pragnącym poznać magiczne zaklęcia. Spotkanie i rozmowa z cyrkowym magiem wydaje się być wielkim rozczarowaniem dla chłopca. Filip dowiaduje się, że praca magika to nie czarodziejskie zaklęcia. Zaprzyjaźniony magik wskazuje małemu chłopcu inną drogę realizacji marzeń. ",,"
2009-01-01 ","
2009-01-01 ","
16 ","
polski ",,"

Każde dziecko marzy by za pomocą czarodziejskiej różdżki wyczarować różne rzeczy. Przeczytajcie czy udało się to małemu Filipowi... 

Każde dziecko marzy by za pomocą czarodziejskiej różdżki wyczarować różne rzeczy. Przeczytajcie czy udało się to małemu Filipowi... 



Pokaż mimo to


",
"
Jak rozmawiać ze swoim dzieckiem. Rozwiązywanie problemów w domu i w szkole ",Penny Oates,"
poradniki ",Jedność,"
9788374427845 ","
Wielu rodziców niepokoi i martwi zachowanie ich dzieci. Nie wiedzą, gdzie zwrócić się po poradę. Na szkoły wywiera się coraz większą presję. Wymaga się, by udzielały wsparcia, informacji i nauki w coraz większym zakresie: począwszy od tego. jak dbać o porządek i opiekować się własnym zwierzęciem, skończywszy na stanowisku wobec nędzy i ogólnokrajowych katastrof. Choć szkoły pełnią istotną rolę w wychowaniu, to jednak najlepszym rozwiązaniem dla dziecka jest jego rozmowa z rodzicami czy opiekunami na temat wszelkich problemów. W niniejszej książce Penny Oates, matka i nauczycielka, objaśnia najskuteczniejsze metody porozumiewania się z dziećmi, które nie przekroczyły 11. roku życia. ",,"
2009-01-01 ","
2009-01-01 ","
120 ","
polski ",,"

Książka zrobiła na mnie duże wrażenie głównie ze względu na bardzo mądre i konkretne rozwiązania kluczowych problemów, jakie z dziećmi maja ich rodzice i nauczyciele. W wielu przypadkach autor podał gotowe słowa, jakie należy w danej sytuacji do dziecka skierować. Mnie się podobało i obym jak najwięcej z niej zapamiętała, bo warto:) 

Książka zrobiła na mnie duże wrażenie głównie ze względu na bardzo mądre i konkretne rozwiązania kluczowych problemów, jakie z dziećmi maja ich rodzice i nauczyciele. W wielu przypadkach autor podał gotowe słowa, jakie należy w danej sytuacji do dziecka skierować. Mnie się podobało i obym jak najwięcej z niej zapamiętała, bo warto:) 



Pokaż mimo to


",
"
Pamiętniki Józefa Procnera ",Józef Procner,"
biografia, autobiografia, pamiętnik ",Urząd Miasta Żyrardowa,"
9788392898849 ",,,"
2009-01-01 ","
2009-01-01 ","
107 ","
polski ",,,
"
Upstream Advanced ",Jenny Dooley,"
językoznawstwo, nauka o literaturze ",Express Publishing,"
9781844661503 ",,,"
2009-01-01 ","
2009-01-01 ",,"
polski ",,"

Mój ulubiony podręcznik do nauki na poziomie C1. Był przeze mnie używany tak często, że aż powypadały mu kartki. Bardzo dobrze zrobiony, ambitne słuchanki, wymagające czytanki, doskonale przemyślane ćwiczenia, zarówno gramatyczne, jak i leksykalne. Bardzo lubiany przez uczniów, jak i przeze mnie. Graficznie dobrze opracowany, bardzo radosny w formie. 

Mój ulubiony podręcznik do nauki na poziomie C1. Był przeze mnie używany tak często, że aż powypadały mu kartki. Bardzo dobrze zrobiony, ambitne słuchanki, wymagające czytanki, doskonale przemyślane ćwiczenia, zarówno gramatyczne, jak i leksykalne. Bardzo lubiany przez uczniów, jak i przeze mnie. Graficznie dobrze opracowany, bardzo radosny w formie. 



Pokaż mimo to


",
"
Mijamy, mijamy, pozostawiamy ",Anna Milewska,"
poezja ",Oficyna Wydawnicza ŁOŚGRAF,"
8387572454 ","
wybór wierszy z lat: 1980, 1990, 2000 ",,"
2009-01-01 ","
2009-01-01 ","
116 ","
polski ",,,
"
Historia 5. Pułku Strzelców Konnych 1807-1939 ",Maciej Małozięć,"
powieść historyczna ",ZP Grupa Sp. z o.o.,"
9788361529026 ","
Publikacja stanowi próbę udokumentowania dziejów 5. Pułku Strzelców Konnych. W pierwszym rozdziale przedstawione zostały losy pułku, począwszy od jego powstania u boku Napoleona I, aż po walki armii Księstwa Warszawskiego. Strzelcy wzięli udział w walkach 1807 roku, które toczono z wojskami pruskimi i rosyjskimi. W 1809 roku 5. Pułk Strzelców Konnych brał udział w wojnie z Austrią. W trakcie tych kampanii pułk wykazał się doskonałym wyszkoleniem i wysoką odwag osobistą żołnierzy. Chwile chwały przysporzyła 5. Pułkowi Strzelców Konnych wojna z Rosją w 1812 roku. Upadek Napoleona I to również koniec istnienia Pułku. ",,"
2009-01-01 ","
2009-01-01 ","
238 ","
polski ",,,
"
Czas na majsterkowanie ",praca zbiorowa,"
literatura dziecięca ",Jedność,"
978-83-7442-679-4 ","
Przyjemność majsterkowania dla każdego.
Majsterkowanie w rodzinnym gronie sprawia przyjemność, umacnia poczucie wspólnoty i umożliwia dzieciom przeżycie sukcesów. Z papieru, filcu, modeliny, koralików i wełny powstają przez cały rok zabawne motywy: wesołe wielkanocne zajączki, motyle, błyszczące latarenki, a ponadto piękne gwiazdy i wesołe obrazki do okien na czas Bożego Narodzenia.
Dzieci składają, kleją, modelują, nawlekają i malują, rozwijają przy okazji koncentrację, motorykę małą i wyobraźnię.

- Proste pomysły na majsterkowanie z użyciem materiału odpowiedniego dla dziecka
- Zabawa, dekorowanie, ciekawe podarunki
- Wspaniałe motywy na każdą porę roku ","
Bastelzeit. Tolle Ideen fur die ganze Familie ","
2009-01-01 ","
2009-01-01 ","
142 ","
polski ","
Edyta Panek ","

Fantastyczne proste i ciekawe pomysły do prac plastycznych z małymi dziećmi. Kolorowe ilustracje, jasny i przejrzysty opis. Super!!! 

Fantastyczne proste i ciekawe pomysły do prac plastycznych z małymi dziećmi. Kolorowe ilustracje, jasny i przejrzysty opis. Super!!! 



Pokaż mimo to


",
"
Król Pafnucy ",Dariusz Eckert,"
literatura dziecięca ",Debit,"
9788371677021 ","
Kiedy moje dzieciaki były małe (kiedy to było! Teraz są obrzydliwie dorosłe!) zmuszały mnie do opowiadania coraz to różnych historii. Siadaliśmy na podłodze a one zamierały z otwartymi dziobami słuchając jak plotę najdziksze banialuki. Ze wszystkich tych przygód i postaci powoli zaczęły wyłaniać się i krystalizować postacie. Nabierały ciała i charakterów, spotykały je przygody z których wyciągały nauki a ja przemycałem dydaktyczne treści jak choćby tą, by pić mleko… Bawiłem się przy tym świetnie wymyślając najdziksze androny z wydarzeniami i postaciami historycznymi albo mitycznymi.
Bajka leżała sobie kilka lat, aż pomyślałem że może by ją wydać. Bo jeszcze w rękopisie doczekała się kilku „fanklubów” wśród dzieci z zaprzyjaźnionych rodzin. Po wielu perypetiach ujrzała światło dzienne. Jest pięknie wydana i ośmielę się stwierdzić, że zyskała drugie tyle poprzez cudowną oprawę graficzną i ilustracje. Niezręcznie się chwalić własnym dziełem więc zacytuję tylko rodziców czytających tą bajkę swoim dzieciom – wszyscy bawiliśmy się świetnie! ",,"
2009-01-01 ","
2009-01-01 ","
64 ","
polski ",,"

Nasz dobry król Pafnucy jest... dobry. Piszę to z niejakim zdziwieniem, bo książka nie wyglądała dla mnie zachęcająco: grafika taka jakaś niedopracowana - trochę archaiczna, trochę tandetna. 
Poza rysunkami jednak książka okazała się naprawdę w porządku. Król Pafnucy da się lubić. Jest duży, jowialny, a jego jedyną wadą jest to, że (posiadając oczywiście wielką siłę) tych których lubi, wali po plecach z gromkim okrzykiem ""jak się masz chłopie!"".
Cała książka napisana z dużym przymrużeniem oka a nawet z ""oczkiem"" puszczanym do czytających ją dorosłych. Nie znaczy to, że dzieciaki nie będą się przy niej dobrze bawić: fabuła wciąga nawet maluchy (3 lata), a czytające już samodzielnie dzieci napewno docenią ""figle migle"" z czcionką, która powiększa się na jedno zdanie, zmienia kolor oraz wije się po stronach książki.
Podsumowując - sięgnijcie po tę książkę jeśli poczujecie się zmęczeni kolejną wersją Kopciuszka czy innej Myszki Mickey :) 

Nasz dobry król Pafnucy jest... dobry. Piszę to z niejakim zdziwieniem, bo książka nie wyglądała dla mnie zachęcająco: grafika taka jakaś niedopracowana - trochę archaiczna, trochę tandetna. 
Poza rysunkami jednak książka okazała się naprawdę w porządku. Król Pafnucy da się lubić. Jest duży, jowialny, a jego jedyną wadą jest to, że (posiadając oczywiście wielką siłę) tych... 

więcej



mniej





Pokaż mimo to


",
"
Ibis ",Rafał Grodowski,"
fantasy, science fiction ",Goneta.net,"
978-83-62041-09-1 ","
Tematyka książki trudna do zaszufladkowania do odpowiedniego gatunku literackiego. Posiada w sobie elementy książki obyczajowej, fantasy i horroru. Ibis to przezwisko, wymyślone dla siebie przez bohatera książki, archeologa. Akcja toczy się na terenie wykopalisk w okolicy Lublina. Historia zaczyna się właśnie w momencie wykopania trzech niepięknych, starych figurek z brązu. Jedna z nich jest jakaś inna...

Udostępniony oficjalnie fragment książki:

[...]Wieczorem około wpół do siódmej wrócił do domu. Tu jego zmartwienia nabrały realnego kształtu. Figurka stała na stole tam, gdzie miała spędzić całą ubiegłą noc. Dla Ibisa, który zawsze twardo stąpał po ziemi, było to bardzo niezrozumiałe, po prostu niemożliwe. Było zdecydowanie coś nie tak albo z figurką, albo z nim. Może to on miał zaniki pamięci, może robił coś, czego nie pamiętał. Bo trudno mu było uwierzyć w to, że figurka sama się przemieszcza. Dla niego było niemal pewne, że ją zabrał do samochodu. Tymczasem ona stała tam, gdzie pierwotnie miała spędzić ubiegłą noc. Nie spędziła, bo zaniósł ją do swojej szafki nocnej. Ibis siedział w fotelu i myślał o całej sprawie, trzymając figurkę w ręku. Przyjrzał się jej dobrze. Była zniszczona, nawet trudno było dostrzec, że przedstawiała mężczyznę. Miała zaledwie piętnaście centymetrów wysokości, była w miarę ciężka, ale nawet dla niego, archeologa, nie była niczym wyjątkowym. Jakkolwiek wiekowa, to nie tylko kiepsko zachowana, ale zrobiona przez kiepskiego artystę. Była pierwszym i jedynym przedmiotem wykopanym przez niego, który posiadał jakby na własność. Choć wcale tego nie chciał. Teraz, gdy tak siedział, przypomniał sobie, że jak zabierał je we środę do domu, to tę figurkę wziął niejako na dokładkę. Tamte dwie, przedstawiające kobiety, wydały mu się interesujące. Ta zupełnie nie.[...] ",,"
2009-01-01 ","
2009-01-01 ","
48 ","
polski ",,,
"
Na morzu ",Mariusz Niemycki,"
literatura dziecięca ",Skrzat,"
978-83-7437-332-6 ","
Posłuchaj opowieści dla ciekawskich świata, dla małych odkrywców i podróżników. Na kolorowych stronach książeczek dowiesz się: kogo ratuje pogotowie, gdzie na akcję wyjeżdża straż pożarna i policja, jak podróżować koleją, po co ludzie lecą w kosmos i dlaczego warto zostać marynarzem. Wesołe i mądre rymowanki zachęcą cię do zabawy. Przewracając karty książeczki, odnajdziesz wiele niespodzianek i ciekawostek. ",,"
2009-01-01 ","
2009-01-01 ","
6 ","
polski ",,,
"
Modlitwy i rozważania na każdy dzień roku ",Jan Paweł II (papież),"
religia ",Świat Książki,"
9788324717743 ",,,"
2009-01-01 ","
2009-01-01 ",,"
polski ","
Andrzej Sujka ",,
