title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Marketing usług turystycznych ",Aleksander Panasiuk,"
biznes, finanse ",Wydawnictwo Naukowe PWN,"
830114517X ","
Podręcznik akademicki kierowany do studentów uczelni wyższych na kierunku turystyka i rekreacja, na kierunkach ekonomicznych ze specjalnością turystyczną oraz znakomita lektura dla praktyków gospodarczych zajmujących się organizacją i marketingiem usług turystycznych.zawiera kompleksowe ujęcie koncepcji marketingowej, uwzględniające specyfikę sektora usług turystycznych, a w tym:podstawy teoretyczne i terminologię,funkcjonowanie marketingu usług turystycznychz uwzględnieniem zachowań konsumenckich,działalność marketingową na docelowym rynku,badania marketingowe w turystyce,analizę wybranych strategii marketingowych w turystyce. ",,"
2005-01-01 ","
2005-01-01 ","
215 ","
polski ",,,
"
Bramy buddyjskiej praktyki ",Czagdud Tulku,"
religia ",Damaru,"
8392160401 ",,"
Gates To Buddhist Practice ","
2005-01-01 ","
2005-01-01 ","
247 ","
polski ","
Jarosław Należnik ","

Daje 10. To jest książka, która możesz dać zielonemu do przeczytania jak zapyta się skąd u Ciebie ta fascynacja buddyzmem. Polecam. 

Daje 10. To jest książka, która możesz dać zielonemu do przeczytania jak zapyta się skąd u Ciebie ta fascynacja buddyzmem. Polecam. 



Pokaż mimo to


",
"
Desire Climax 1 ",Ayane Ukyou,"
komiksy ",Shueisha,"
9784088478197 ","
Omori Mio is 17 years old. To help out her desperately poor family, she takes on a part-time job. Then, one night, a boy snatches a kiss from her and offers her money, saying, ""I'll buy you."" Who is the boy who stole Mio's first kiss...!? ",,"
2005-01-01 ",,"
208 ","
japoński ",,,
"
Historia moja miłość z zastrzeżeniami ",Marcin Kula,"
powieść historyczna ",Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej,"
8322723148 ","
Od autora ... By możliwie wyraźnie powiedzieć, co krytykuję, a co chciałbym widzieć w historiografii, zebrałem w tym tomie rozproszone artykuły, w których wypowiadałem się o wykonywaniu przez nas zawodu. W drugiej części tomu zgrupowałem uwagi o sposobie, w jaki chciałbym, ażeby były prowadzone badania na wybrane tematy przy czym jestem świadomy, że zawsze jest łatwiej projektować niż realizować badania. ",,"
2005-01-01 ","
2005-01-01 ","
367 ","
polski ",,,
"
Myśli na cały rok. Wszystkie nasze dzienne sprawy. ",Armin Kraft,"
religia ",Wydawnictwo Święty Wojciech,"
8370158455 ","
Zwykle zabiegani, zmęczeni i znudzeni mamy niewiele czasu na czytanie książek. Jednak niniejsza propozycja wydawnictwa Księgarnia św. Wojciecha to książeczka o poręcznym formacie, mieszcząca się w średniej wielkości kieszeni, łatwa do czytania nawet w hałaśliwym czy zatłoczonym tramwaju.
""Wszystkie nasze dzienne sprawy"" Armina Krafta to urocze przypowiastki z życia codziennego. Kto by pomyślał, że czasami trzeba ""kobyły w łazience"", by czymś współczesnego człowieka zadziwić, jak pisze autor. Urokliwe, zwięzłe i ciepłe teksty napisane na podstawie bacznie obserwowanego codziennego życia. Myśli, które nie powinny nas opuszczać przez cały rok, zainspirowane legendami różnych narodów, wiadomościami telewizyjnymi czy codzienną gazetą. Myśli biegnące zawsze w tym samym, dobrym kierunku, wprost do serca. ",,"
2005-01-01 ","
2005-01-01 ","
417 ","
polski ","
Małgorzata Sacher-Koczewska ",,
"
Life in the Undergrowth ",David Attenborough,"
popularnonaukowa ",BBC Books,"
9780563522089 ","
Insects disguising themselves as flowers or leaves. A spider that lassoes its prey. A beetle that persuades a bee to care for its young. Small is beautiful. And astonishingly varied – far over a million species – and important.

Kept small by lack of backbones, invertebrates were here before us, will still be here when we have gone. They are the pollinators, cleaners and recyclers of life on earth. With their help, we have evolved. Without them, we would not last long.

Yet people are prejudiced, by ignorance, fear, or just difference of size and difficulties of seeing. Closer to them, children notice and enjoy tiny creatures where adults may too easily reach for an insecticide. ",,"
2005-01-01 ",,"
288 ","
angielski ",,"

Książka poświęcona najliczniejszej grupie zwierząt, które swoją podróż rozpoczęły prawie 400 milionów lat temu. Zwierzęta, które opanowały wszystkie środowiska na lądzie oraz wtórnie przystosowały się do życia w wodzie. Jako pierwsze posiadły umiejętność aktywnego lotu. Swoją biomasą w dzisiejszych czasach kilkakrotnie przekraczają biomasę człowieka. 

Owady. Żyjące w cieniu innych, małe insekty o przeróżnych rozmiarach, kształtach, kolorach. Dowód ewolucji na to, że prostota odniosła największy sukces. Ich życie nie różni się znacząco od życia wielkich kotów, potężnych wielorybów, wszędobylskich papug czy też ludzi. W ich świecie również rozgrywają się dramaty i odwieczna walka o życie, chwile radości i uniesienia. Tak na prawdę, to na ich przykładzie można zobaczyć co oznacza określenie ""żyć aby przeżyć"".

Żyją wśród nas, gdziekolwiek się znajdziemy zawsze będą z nami. Wypada poznać je lepiej. 

Książka poświęcona najliczniejszej grupie zwierząt, które swoją podróż rozpoczęły prawie 400 milionów lat temu. Zwierzęta, które opanowały wszystkie środowiska na lądzie oraz wtórnie przystosowały się do życia w wodzie. Jako pierwsze posiadły umiejętność aktywnego lotu. Swoją biomasą w dzisiejszych czasach kilkakrotnie przekraczają biomasę człowieka. 

Owady. Żyjące w... 

więcej



mniej





Pokaż mimo to


",
"
Inna ",Maria Hanna Korytkowska,"
literatura piękna ",Nowy Świat,"
8373861610 ",,,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,,
"
Farmakologia w zarysie ",Michael J. Neal,"
zdrowie, medycyna ",Państwowy Zakład Wydawnictw Lekarskich,"
8320031176 ","
W książce tej autor w bardzo zwięzły sposób przedstawił podstawowe wiadomości z zakresu farmakologii. Omawiane zagadnienia ujął w postaci 47 rozdziałów, z których każdy poprzedzony jest odpowiednią ryciną, przedstawiającą schematycznie takie problemy, jak zasady działania leków, interakcje, podstawowe pojęcia zfarmakokinetyki, działanie poszczególnych grup leków, środków uzależniających i toksycznych. Treść każdego rozdziału tej książki, jak podaje jej autor, może stanowić bazę godzinnego wykładu farmakologii. Ponieważ książka ta obejmuje podstawowe zagadnienia z dziedziny farmakologii, będzie na pewno cenną pomocą zarówno dla tych studentów, którzy z tą nauką spotykają się po raz pierwszy, jak i dla tych osób, które chcą sobie przypomnieć lub powtórzyć przyswojone wiadomości. Może także stanowić inspirację dla wykładowców tego przedmiotu na akademiach medycznych. ",,"
2005-01-01 ","
2005-01-01 ","
104 ","
polski ",,,
"
Poradnik uzdrawiających kuracji naturalnych. Ponad 400 sprawdzonych kuracji naturalnych na wszelkie dolegliwości ",Zbigniew Przybylak,"
zdrowie, medycyna ",Zysk i S-ka,"
8372986347 ","
...] Studiując dzieła naturalistów, wyniki badań współczesnych lekarzy zajmujących się profilaktyką zdrowotną, kontaktując się z przedstawicielami medycyny naturalnej, w tym z zielarzami, zajmując się wiele lat rolnictwem i ogrodnictwem ekologicznym, ekologiczną dietetyką, nabrałem i przekonania, że tylko zaufanie przyrodzie oraz cierpliwe stosowanie sprawdzonych przez wieki naturalnych metod uzdrawiania organizmu jest najprostszym i, najbezpieczniejszym, najskuteczniejszym i najtańszym sposobem powstrzymania lub usunięcia wielu najrozmaitszych uciążliwych dolegliwości i chorób. Przestrzeganie zaleceń naturalistów to również wspaniały sposób na zabezpieczenie się przed utratą zdrowia, przed różnymi schorzeniami, zwłaszcza tymi określanymi mianem cywilizacyjnych, np. dolegliwościami wątroby, rakiem, chorobami serca, a wypływającymi z niewłaściwego trybu życia, braku ruchu, ze zdenerwowania, pośpiechu, niewłaściwego odżywiania itp.Droga ku zdrowiu jest w istocie nadzwyczaj prosta i znana od wieków. Trudno zapewne w tę prostotę uwierzyć, a jeszcze trudniej wcielić ją w życie. Jeżeli jednak taki trud podejmiemy, doczekamy się owoców. Ziołolecznictwo, hydroterapia, dietetyka były podstawowymi metodami leczenia naszych dziadów. Zaufajmy więc odwiecznemu doświadczeniu.od autora ",,"
2005-01-01 ","
2005-01-01 ","
216 ","
polski ",,,
"
Media władza prawo ",Maria Magoska,"
popularnonaukowa ",Wydawnictwo Uniwersytetu Jagiellońskiego,"
8323320098 ","
Praca ma charakter interdyscyplinarny. Zawiera kilkananście tekstów z zakresu politologii, prawa, socjologii i psychologii. W centrum refleksji są media i ich rola w systemie władzy oraz w kształtowaniu opinii społecznej. Autorzy podejmują wiele istotnych i aktualnych problemów życia politycznego oraz społecznego w Polsce. Aktualność rozważań zwiększają zbliżające się wybory parlamentarne i prezydenckie. W związku z tym uwagi i refleksje zawarte w pracy mogą być dobrym wprowadzeniem do debaty publicznej. Dzięki przystępnemu i interesującemu sposobowi prezentacji praca jest adresowana do szerszego kręgu czytelników.  ",,"
2005-01-01 ","
2005-01-01 ","
176 ","
polski ",,,
"
The Male Nude ",David Leddick,"
albumy ",Taschen,"
978-3822841051 ","
For anyone who worships the male body or wants to know why others do (TASCHEN's 25th anniversary special edition) While the female nude has long played a concpicuous role in western iconography, the male nude has not always enjoyed such adoration. This collection provides an overdue review of material that at one time could only be bought under the counter, beginning with the anonymous erotica of the 19th century. It features the pioneer homoerotic nude photographs of Baron Wilhelm von Gloeden, posing nude youths in classical postures at Taormina in Sicily. It includes illustrations from groundbreaking magazines such as Physique Pictorial, the leading organ of the mid-50s gay scene, and it covers the entire range from classic masters of male nude photography, such as Herbert List, George Platt Lynes or Robert Mapplethorpe, to the pin-up beefcake of the sex magazines. ",,"
2005-01-01 ",,"
576 ","
angielski ",,,
"
Tajemnica Wysp Koralowych ",Andrzej Juliusz Sarwa,"
literatura piękna ",Armoryka,"
9788362661855 ","
Tajemnica Wysp Koralowych” to zbiór pięknych i mądrych egzotycznych baśni, legend, mitów oraz opowieści z różnych stron świata, przeznaczonych zarówno dla dzieci jak i dla dorosłych. Tom zawiera opracowane literacko przez Andrzeja Juliusza Sarwę prastare i autentyczne wątki baśniowe i legendarne ludów Azji, Afryki i Oceanii, przekazywane sobie przez stulecia z ust do ust, a spisane dopiero w niezbyt odległej przeszłości. „Tajemnica Wysp Koralowych” to obowiązkowa pozycja w domowej biblioteczce tych wszystkich, którzy chcą zaszczepić w swoich dzieciach miłość nie tylko do baśni lecz także w opowiadanych historiach szukają prawdziwej mądrości, podanej w sposób charakteryzujący się szlachetną prostotą. ",,"
2005-01-01 ","
2005-01-01 ","
301 ","
polski ",,,
"
Venom: Dreszcz cz.2 ",Francisco Herrera,"
komiksy ",Mandragora,"
8389698552 ","
W opuszczonym labolatorium pojawia się tajemniczy osobnik w czarnym garniturze, który po szybkim zbadaniu szczątek wyrusza w pośpiechu do pobliskiej bazy wojskowej, gdzie zaczynają się dziać zadziwiające rzeczy... ","
Venom: Shiver ","
2005-01-01 ","
2005-01-01 ","
24 ","
polski ","
Kacper Roch ",,
"
Jelenia Góra od świtu do zmierzchu ",Cezary Wiklik,"
albumy ",Agencja OFERTA,"
8391231933 ","
Album przedstawia rozmaite ilestracje i opisy z wielu niezwykłych zakamarków Jeleniej Góry...
„Miasto, zamknięte jakby skrajem muszli pasmami Karkonoszy, Gór Izerskich, Rudaw Jakowiskich i Gór Kaczawskich, znane jest nie tylko z licznych zabytków architektury i roległych parków, ale przede wszystkim z cieplickiego uzdrowiska, głośnych przedsięwzięć artystycznych i sportowych czy wyjątkowych walorów dla szybowników...""
Spacer po mieście i jego najbliższych okolicach, od świtu do zmroku, może przynieść mnóstwo dobrych wrażeń. ",,"
2005-01-01 ","
2005-01-01 ","
96 ","
polski ",,,
"
Style kierowania i zarządzania. Wybrane koncepcje ",Marian Mroziewski,"
biznes, finanse ",Difin,"
8372514933 ","
Wgłębiając się w lekturę tej ciekawej, napisanej dobrym językiem książki, chciałbym przede wszystkim pozytywnie odnotować szerokie spojrzenie Autora na omawiane zagadnienia, ukazanie przez Niego wielu prób klasyfikowania stylów kierowania i zarządzania, docenić wielki osobisty wysiłek w próbie poszukiwania kategorii zbiorczych dla poszczególnych, stylów, rzetelną charakterystykę wyróżnionych stylów kierowania czy zarządzania. Nie było to zaiste zadanie łatwe.Sądzę, że Autor postawił Czytelnika wobec trudnego i ambitnego zadania, samodzielnego określenia kierunku, do którego ma się dojść, wytyczenia drogi w tej swoistej „dżungli , doboru maczety wycinającej przejrzystą drogę.Prof. dr hab. Zbigniew Dworzecki ",,"
2005-01-01 ","
2005-01-01 ","
187 ","
polski ",,,
"
Tradycje i zwyczaje myśliwskie ",Marek Ledwosiński,"
poradniki ",,"
8311101086 ","
Przewodnik szczególnie przydatny młodym myśliwym, a przede wszystkim słuchaczom kursów dla wstępujących do Polskiego Związku Łowieckiego. Zawiera opis i rodowód elementarnych tradycji, obrzędów i zwyczajów łowieckich, tworzących ceremoniał i etykietę łowów. Szczegółowo omawia m.in. ceremonię ślubowania myśliwskiego, przebieg chrztu myśliwskiego, sztukę układania pokotu, obyczaj wybierania króla polowania, sygnały łowieckie, modę łowiecką, a także wiele terminów z gwary łowieckiej. ",,"
2005-01-01 ","
2005-01-01 ","
136 ","
polski ",,,
"
Sycylia w polityce Cesarstwa Bizantyńskiego w VI-IX wieku ",Teresa Wolińska,"
historia ",Wydawnictwo Uniwersytetu Łódzkiego,"
8371718578 ","
Rozprawa habilitacyjna poświęcona dziejom Sycylii bizantyńskiej od jej podboju w VI w. za Justyniana aż po jej zajęcie przez Arabów w IX-X w. ",,"
2005-01-01 ","
2005-01-01 ","
378 ","
polski ",,"

Bardzo dobra książka na temat miejsca, jakie zajmowała Sycylia w polityce Bizancjum. Autorka najpierw analizuje sytuację w epoce późnego antyku, gdy ta wyspa przestała być kontrolowana przez Rzymian i jak zajmowała ważne miejsce w walkach z germańskimi Wandalami i Ostrogotami. Tu pojawia się oczywiście kwestia podboju dokonanego przez Belizariusza i roli Sycylii w wojnie gockiej w Italii. Skoro już omówione zostanie zajęcie wyspy za Justyniana, Autorka przechodzi do miejsca wyspy w administracji cesarskiej, a potem do roli, jaką Sycylia odegrała w wojnach z Arabami. Tu szczególnie mocno wyeksponowany zostaje wątek cesarza Konstansa II (641-668), który właśnie w Syrakuzach zakończył swój żywot. Wolińska stara się odpowiedzieć, na ile ważna była dla Bizantyńczyków Sycylia i dlaczego właściwie ją utracili. Bardzo dobra i wiele wnosząca książka.

Tomasz Babnis 

Bardzo dobra książka na temat miejsca, jakie zajmowała Sycylia w polityce Bizancjum. Autorka najpierw analizuje sytuację w epoce późnego antyku, gdy ta wyspa przestała być kontrolowana przez Rzymian i jak zajmowała ważne miejsce w walkach z germańskimi Wandalami i Ostrogotami. Tu pojawia się oczywiście kwestia podboju dokonanego przez Belizariusza i roli Sycylii w wojnie... 

więcej



mniej





Pokaż mimo to


",
"
Odkwaszanie ",Harald Hosch,"
zdrowie, medycyna ",Agencja Wydawnicza Jerzy Mostowski,"
9788372502773 ","
Współczesne nawyki żywieniowe, stres oraz niezdrowy tryb życia niszczą równowagę kwasowo-zasadową organizmu i prowadzą do jego przekwaszenia, przyczyniając się w ten sposób do rozwoju większości chorób! Skutkiem przekwaszenia mogą być np.: zawał serca, reumatyzm, dna moczanowa, choroby nerek, udar mózgu, choroby skóry, cukrzyca, choroby żołądka oraz jelit i wiele rodzajów raka. Utrzymanie zdrowia wymaga zachowania w organizmie równowagi między kwasami a zasadami. Autor poradnika w sposób zrozumiały i przystępny informuje o równowadze kwasowo-zasadowej i opisuje, jakie skutki dla organizmu ma jej brak. Przedstawia również kurację według dr. F.X. Mayra, która pomaga tę równowagę przywrócić. ","
Gesund durch Entsäuerung ","
2005-01-01 ","
2005-01-01 ","
144 ","
polski ","
Małgorzata Chudzik ",,
"
Rozpoznać sektę ",Marcin Pytlak,"
nauki społeczne (psychologia, socjologia, itd.) ",POLWEN,"
8389862085 ","
Czym są sekty? Czy są nowymi wyznaniami, religiami, w których człowiek może odnaleźć Boga i być wierny Jego powołaniu? Analiza wyników badań osób, które opuściły sekty, pozwala na stwierdzenie, że sekty mają głęboko niszczący wpływ na osobowość, a ich działalność opiera się na psychomanipulacjach. ",,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,"

Obiektywna i konkretna.

Ciekawa książka, która daje nam ogólny wgląd w cele, formy i zasady funkcjonowania sekt. 
Napisana prostym językiem bez religijnej napiny. 

Do tej pory nie miałem pojęcia o istnieniu sekt handlowych czy pseudoterapeutycznych.

Polecam każdemu. 

Obiektywna i konkretna.

Ciekawa książka, która daje nam ogólny wgląd w cele, formy i zasady funkcjonowania sekt. 
Napisana prostym językiem bez religijnej napiny. 

Do tej pory nie miałem pojęcia o istnieniu sekt handlowych czy pseudoterapeutycznych.

Polecam każdemu. 



Pokaż mimo to


",
"
Dzień świadectwa ",Kazimierz Braun,"
religia ",Wydawnictwo Święty Wojciech,"
83-7015-799-8 ","
DZIEŃ ŚWIADECTWA to powieść o tym, jak postać Jana Pawła II i jego pontyfikat odbijają się w sercach i umysłach, w modlitwie i postępowaniu ludzi zapatrzonych w niego z miłością, a także mu niechętnych. Bohaterem powieści jest ksiądz Andrzej, swego czasu student Karola Woj tyły, a potem jego wierny, acz nie zawsze udolny, naśladowca. Akcja toczy się w latach 1978-2002. Powołanie i posługa kapłańska wiodą bohatera przez różne miejsca i środowiska w kraju, a także do Ameryki, Ziemi Świętej i Rzymu. Wszędzie przymierza on niejako swoje postępowanie do wzorca wyznaczanego przez Papieża. ",,"
2005-01-01 ","
2005-01-01 ","
485 ","
polski ",,"

Powieść kryjąca się za niepozorną powierzchownością wciąga bez końca. Nawet rzucając w kąt tematykę religijną nie można nie przyznać autorowi skomponowania trzymającej w napięciu akcji. Bo historia (wg Wstępu) oparta jest na faktach.
Proboszcz - ksiądz Andrzej otrzymuje anonim z pogróżkami. Jest 16 października 2002 roku, ksiądz właśnie przygotowuje się do odprawienia Mszy w intencji Jana Pawła II. Prosi jedynego ministranta o opuszczenie Kościoła, zostaje sam. W obliczu zagrożenia wspomina całe swoje życie, próbuje dociec czy wystarczająco dobrze wypełniał księżowskie obowiązki, zastanawia się kto mógł pałać do niego tak wielką nienawiścią.
Andrzej, niegdyś student Karola Wojtyły, potem organizator papieskich pielgrzymek do Polski, długo czekał na probostwo. Kiedy jego koledzy osiedli już na swoich plebaniach, on tułał się po całym świecie. Los rzucił go do zapomnianej parafii w Stanach Zjednoczonych, gdzie w ogromnym kościele Mszę odprawiał w samotności, był w Rzymie, Ziemi Świętej i wszędzie tam starał się dorównać wzorcowi narzuconemu przez swojego dawnego profesora.
Zanim jeszcze został księdzem, był przez przełożonych w seminarium podejrzewany o szpiegostwo i niewiele brakowało a zostałby karnie wydalony. Gdyby tego było mało dawna miłość wskazała go jako ojca swojego dziecka.
Poza głównym wątkiem autor proponuje czytelnikowi zapoznanie się z kilkoma historiami, które luźno związane są z osobą księdza Andrzeja. W formie opowiadań wyłączonych z narracji powieści przedstawione są historie amerykańskiego, zeświecczonego księdza oskarżonego o molestowanie seksualne, człowieka, który w trosce o byt swojej rodziny zgodził się na współpracę ze Służbą Bezpieczeństwa i emigranta powracającego do Polski chcącego załatwić godny pogrzeb swojemu koledze z amerykańskiej budowy.
Dzień świadectwa to opowieść o jednym dniu z życia człowieka a dopiero potem księdza. O jednym dniu, w czasie którego można streścić, przeanalizować i zrozumieć własne życie. O przemianach ustrojowych, polskiej mentalności, a jednoczenie o tym, że ludzie są wszędzie tacy sami.
Na okładce umieszczono informację, że to książka o wpływie Jana Pawła II na postępowanie tych, którzy go kochają i tych, którzy go nienawidzą. To nieszczęśliwe zawężenie tematyki.
I niekiedy razi przywoływanie przez głównego bohatera słów i gestów papieża z Polski, powoływanie się na niego we wszystkich możliwych sytuacjach, wspieranie się na jego autorytecie. Chorobliwe wręcz pragnienie bycia takim człowiekiem jak on.
Powieść otrzymała tytuł Dzień świadectwa, gdyż bohater nie stchórzył. Dał świadectwo. Wiary? Odwagi? Prawdy?
Wysiłek się opłacił. Choć na nagrodę musiał długo czekać.
Może nie czytałam z zapartym tchem, ale nie mogłam się od niej oderwać. Zgrabnie napisana, zawiera umiejętne przejścia z jednego wątku do następnego. Czytelnik nie gubi się w nawale informacji, można bez problemów poukładać sobie wszystkie fakty w głowie w jeden, interesując obrazek. 

Powieść kryjąca się za niepozorną powierzchownością wciąga bez końca. Nawet rzucając w kąt tematykę religijną nie można nie przyznać autorowi skomponowania trzymającej w napięciu akcji. Bo historia (wg Wstępu) oparta jest na faktach.
Proboszcz - ksiądz Andrzej otrzymuje anonim z pogróżkami. Jest 16 października 2002 roku, ksiądz właśnie przygotowuje się do odprawienia Mszy... 

więcej



mniej





Pokaż mimo to


",
"
zesłanie na Sybir (1940-1946) - Wanda Arasimowicz ",Wanda Arasimowicz,"
powieść historyczna ",Nortom,"
8389684950 ","
zesłanie na Sybir (1940-1946) to wspomnienia Wandy Arasimowicz, pochodzącej z Achrymowicz, pow. Nieśwież, woj. nowogródzkie, o tragicznych losach Polaków na nieludzkiej ziemi. Mimo upływu lat, losy Polaków z Kresów Wschodnich są mało znane, zwłaszcza powojennym pokoleniom. Autorka ukazała, jak brutalne i okrutne było życie w imperium zła ,o czym świadczy choćby fakt, że kilkaset tysięcy Polaków wywiezionych na Sybir nie wróciło do Ojczyzny, gdyż zmarli z głodu, wycieńczenia i chorób. ",,"
2005-01-01 ","
2005-01-01 ","
48 ","
polski ",,,
"
Jak odkryć ropę naftową. Wykrywanie i monitorowanie węglowodorów metodami sejsmicznymi. ",Zygmunt Trześniowski,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Agencja Reklamowo-Wydawnicza media2,"
8392301706 ","
Książka obejmuje tematykę:
-perspektyw i metod poszukiwań surowców energetycznych w Polsce,
-monitoringu podziemnych magazynów ropy i gazu oraz inżynierii złożowej,
-sejsmiki wielowymiarowej w aspekcie metodycznym, technicznym i ekonomicznym,
-historii odkryć naftowych w Polsce i na świecie z wykorzystaniem sejsmiki,
-GIS, geodezji i nawigacji satelitarnej,
-sprzętu i usług dla celów poszukiwawczych. ",,"
2005-01-01 ","
2005-01-01 ","
256 ","
polski ",,"

Informacje opisane w sposób przystępny bez rozbudowanego aparatu matematycznego. Opis terminologii używanej w sejsmice na pewno będzie przydatny dla zapoznających się z tematyką. 

Informacje opisane w sposób przystępny bez rozbudowanego aparatu matematycznego. Opis terminologii używanej w sejsmice na pewno będzie przydatny dla zapoznających się z tematyką. 



Pokaż mimo to


",
"
Samoloty serii X. Cz. 1 ",Wiesław Pietrzak,"
popularnonaukowa ",Technol,"
8391611124 ","
W jednej z najważniejszych bitew w historii lotnictwa nie brały udziału samoloty bojowe. W batalii tej zmierzyli się ze sobą inżynierowie, konstruktorzy oraz piloci oblatywacze. Byli oni pionierami, których łączył jeden cel - pokonanie barier, jakich nikomu wcześniej nie udało się jeszcze przekroczyć i które dla wielu wydawały się nieprzekraczalne... ",,"
2005-01-01 ","
2005-01-01 ","
93 ","
polski ",,,
"
Pajacyk Pinokio i Jego Pan ",Giacomo Biffi,"
religia ",W drodze ,"
83-7033-548-9 ","
We Włoszech bajce Collodiego przypisywano wiele znaczeń, interpretując ją na różne sposoby. Zawsze jednak uznawana była za dzieło agnostyczne i laickie. Kardynał Biffi zafascynowany prosto opowiedzianą historią, przez lata próbował zrozumieć co takiego go w niej zafascynowało. W zawartych w książce pytaniach o sens istnienia zobaczył głęboko ukryte wartości i prawdy chrześcijańskie. Pinokio to obraz człowieka, który ucieka od swego Stwórcy i nieustannie go poszukuje. Chce stać się w pełni człowiekiem i narodzić się na nowo lecz nie może oderwać się od swojej ""drewnianej natury"". Prawda może być opowiedziana na różne sposoby? Czasami najwięcej prawdy jest w historii, która wydaje się być bajką. ","
Contro Maestro Ciliegia. Commento teologico a ""Le avventure di Pinocchio"" ","
2005-01-01 ","
2005-01-01 ","
216 ","
polski ","
Joanna Skoczylas ","

Dostałam ją w ramach nagrody. Byłam przekonana, że to kolejna nudna książka, która zalegała w magazynie, więc ofiarowano ją organizatorom konkursu. Po przeczytaniu wiedziałam już, że nawet jeśli zalegała to na pewno niesłusznie!
Od siebie dodam, że jest to jedna z najbardziej pokreślonych książek jakie posiadam, pełna trafnych spostrzeżeń i zdań, które zapadają w pamięć. A jednocześnie jest wolna od sztucznego patosu, autor nie sili się na bycie poważnym za wszelką cenę. Myślę, że słusznie, czasem lepiej jest coś wyśmiać, niż czynić z tego sprawę ostateczną. Poza tym połączenie bajki (Pinokio autorstwa Collodiego) z rozważaniami na temat wiary to niełatwe zadanie, z którego autor wywiązał się znakomicie. 

Dostałam ją w ramach nagrody. Byłam przekonana, że to kolejna nudna książka, która zalegała w magazynie, więc ofiarowano ją organizatorom konkursu. Po przeczytaniu wiedziałam już, że nawet jeśli zalegała to na pewno niesłusznie!
Od siebie dodam, że jest to jedna z najbardziej pokreślonych książek jakie posiadam, pełna trafnych spostrzeżeń i zdań, które zapadają w pamięć. A... 

więcej



mniej





Pokaż mimo to


","
Dopiero po tym, jak cesarz Teodozjusz został wyrzucony z siodła - przez konia, który, w przeciwieństwie do jeźdźca, był z pewnością zagorzałym zwolennikiem wiary ortodoksyjnej - zdecydował się na zwołanie soboru chalcedońskiego, podczas, którego rozprawiono się z herezją monofizycką. ;
Jedyna zmiana, którą przynoszą rewolucje to zmiana dyrektora. I wcale nie jest powiedziane, że na lepsze. ;
Materialistom nie brakuje logiki, brakuje im wyobraźni. "
"
Teleewangelizm, apokalipsa i polityka. Współczesna prawica protestancka w Stanach Zjednoczonych ",Anna Peck,"
nauki społeczne (psychologia, socjologia, itd.) ",,"
8387876526 ","
Proces kształtowania się w ciągu ostatnich trzech dziesięcioleci nowego jakościowo zjawiska religijno-politycznego, określanego obecnie najczęściej jako ewangelicki fundamentalizm, jego ideologia, nowe formy ekspresji religijnej i formy udziału w życiu politycznym, stanowią temat niniejszej pracy. Specjaliści badający zjawisko współczesnego

fundamentalizmu, występującego we wszystkich religiach światowych, wskazują, że kształtowało się ono na gruncie rozczarowania racjonalizmem i sekularyzmem, modernistycznym

kultem nauki, która nie potrafiła odpowiedzieć na podstawowe kwestie ludzkiej egzystencji, takie jak: cel i sens życia, cierpienie i śmierć. Konfrontacja modernistycznego poczucia pewności, opartego na wiedzy, badaniach i zdobyczach naukowych z relatywizmem indywidualnej percepcji, czyniła prawdy religijne szczególnie atrakcyjnymi. ",,"
2005-01-01 ","
2005-01-01 ","
319  ","
polski ",,,
"
Słownik angielski. Polsko-angielski, angielsko-polski. ",Jan J. Kałuża,"
encyklopedie, słowniki ",Ex Libris,"
1885889577 ","
Praktyczny i nowoczesny słownik polsko-angielski i angielsko-polski. Napisany przy wykorzystaniu komputerowej analizy najczęściej występujących w jezyku angielskim słów. Niezbędny w domu, podróży, szkole, biurze i biznesie. ",,"
2005-01-01 ","
2005-01-01 ","
483 ","
polski ",,,
"
Piękny sen pedagoga. Literackie i filmowe portrety świata edukacji ",Piotr Zwierzchowski,"
film, kino, telewizja  ",Rabid,"
8388668935 ","
Świat szeroko rozumianej edukacji wielokrotnie pojawia się w literaturze i filmie. Dzięki nim można spróbować chwycić edukację na „gorącym uczynku” życia i przyjrzeć się uważnie np. miejscu jednostki w systemie edukacyjnym, marzeniom o posłannictwie nauczycieli, sytuacji ludzi niezwykle uzdolnionych, jak również upośledzonych, rodzinie. Przedstawione analizy to tylko propozycje, ani kompletne, ani ostateczne, mogą jednak stanowić pewien wzór dla krytycznej lektury kolejnych wizerunków świata edukacji. Warto bowiem czasem poszukać inspiracji dla myślenia o edukacji w świecie wykreowanym przez literaturę i kino, jak również przyjrzeć się zawartym w tekstach kultury społecznym wyobrażeniom na ten temat. ",,"
2005-01-01 ","
2005-01-01 ","
106 ","
polski ",,,
